trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1765947600_GS.N01R,030000_GS.N01R,GS,0,1765947600,0S 0500  GCS/TSS,1765965669,1765965676,398,0,0
1765947630_2..N08R,030050_2..N08R,2,0,1765947630,02 0500+ FLA/241,1765972254,1765972260,1668,0,0
1765947660_4..N,030100_4..N,4,0,1765947660,04 0501  NLT/WDL,1765970541,1765970544,533,0,0
1765947660_4..N01R,030100_4..N01R,4,0,1765947660,04 0501  NLT/WDL,1765967641,1765967646,849,0,0
1765947690_3..S01R,030150_3..S01R,3,1,1765947690,03 0501+ 148/NLT,1765969851,1765969854,1335,0,0
1765947780_2..N08X082,030300_2..N08X082,2,0,1765947780,02 0503  SFT/241,1765970850,1765970854,1538,0,0
1765947780_5..N32R,030300_5..N32R,5,0,1765947780,05 0503  180/DYR,1765966524,1765966531,582,0,0
1765947810_GS.S01R,030350_GS.S01R,GS,1,1765947810,0S 0503+ TSS/GCS,1765965879,1765965886,441,0,0
1765947930_3..N90R,030550_3..N90R,3,0,1765947930,03 0505+ 34S/148,1765967574,1765967580,771,0,0
1765947930_6..S01R,030550_6..S01R,6,1,1765947930,06 0505+ PEL/BBR,1765969479,1765969485,1198,0,0
1765947960_4..S05R,030600_4..S05R,4,1,1765947960,04 0506  WDL/UTI,1765969899,1765969905,1285,0,0
1765948140_1..S03R,030900_1..S03R,1,1,1765948140,01 0509  242/SFT,1765969671,1765969674,1237,0,0
1765948140_2..S,030900_2..S,2,1,1765948140,E2 0509  241/FLA,1765972044,1765972050,859,0,0
1765948140_2..S01R,030900_2..S01R,2,1,1765948140,02 0509  241/FLA,1765968309,1765968315,963,0,0
1765948170_7..S,030950_7..S,7,1,1765948170,07 0509+ MST/34H,1765969119,1765969125,672,0,0
1765948200_GS.N01R,031000_GS.N01R,GS,0,1765948200,0S 0510  GCS/TSS,1765966276,1765966281,406,0,0
1765948230_2..S08X039,031050_2..S08X039,2,1,1765948230,02 0510+ ATL/FLA,1765967475,1765967476,685,0,0
1765948320_5..S03R,031200_5..S03R,5,1,1765948320,05 0512  DYR/FLA,1765971621,1765971624,1649,0,0
1765948350_5..S02R,031250_5..S02R,5,1,1765948350,05 0512+ 180/FLA,1765970689,1765970694,1402,0,0
1765948380_4..N,031300_4..N,4,0,1765948380,04 0513  NLT/WDL,1765971441,1765971444,581,0,0
1765948380_4..N01R,031300_4..N01R,4,0,1765948380,04 0513  NLT/WDL,1765968435,1765968441,928,0,0
1765948380_6..S01R,031300_6..S01R,6,1,1765948380,06 0513  PEL/BBR,1765969875,1765969881,1220,0,0
1765948410_GS.S01R,031350_GS.S01R,GS,1,1765948410,0S 0513+ TSS/GCS,1765966479,1765966485,452,0,0
1765948440_4..S06R,031400_4..S06R,4,1,1765948440,04 0514  WDL/UTI,1765970394,1765970400,1320,0,0
