trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1754539200_6..N04X106,024000_6..N04X106,6,1,1754539200,06 0400  125/PEL,1754555816,1754555831,275,0,0
1754539200_7..S,024000_7..S,7,1,1754539200,07 0400 MST/34H,1754555651,1754555666,272,0,0
1754539260_4..N13X355,024100_4..N13X355,4,0,1754539260,04 0401  BWG/WDL,1754558789,1754558804,474,0,0
1754539320_5..S32R,024200_5..S32R,5,1,1754539320,05 0402  DYR/180,1754554376,1754554391,179,0,0
1754539380_5..N32R,024300_5..N32R,5,0,1754539380,05 0403  180/DYR,1754554481,1754554496,186,0,0
1754539470_3..S01X028,024450_3..S01X028,3,1,1754539470,03 0404+ 148/NLT,1754558114,1754558129,408,0,0
1754539500_6..S04X101,024500_6..S04X101,6,1,1754539500,06 0405  MOT/BBR,1754556131,1754556146,276,0,0
1754539530_1..S03R,024550_1..S03R,1,1,1754539530,01 0405+ 242/SFT,1754557241,1754557256,356,0,0
1754539740_2..S08R,024900_2..S08R,2,1,1754539740,02 0409  241/FLA,1754560229,1754560244,556,0,0
1754539800_6..N04X001,025000_6..N04X001,6,0,1754539800,06 0410  BBR/MOT,1754556011,1754556026,248,1,0
1754540100_7..N,025500_7..N,7,0,1754540100,07 0415 34H/MST,1754557616,1754557631,310,0,0
1754540130_4..S13R,025550_4..S13R,4,1,1754540130,E4 0415+ BPK/BWG,1754557979,1754557994,236,0,0
1754540130_4..S13X020,025550_4..S13X020,4,1,1754540130,E4 0415+ WDL/BWG,1754554451,1754554466,2,0,0
1754540370_3..N01R,025950_3..N01R,3,0,1754540370,03 0419+ NLT/148,1754558789,1754558804,394,0,0
1754540370_6..S04X103,025950_6..S04X103,6,1,1754540370,06 0419+ PEL/125,1754556581,1754556596,246,0,0
1754540400_6..N04X106,026000_6..N04X106,6,0,1754540400,06 0420  125/PEL,1754556776,1754556791,259,0,0
1754540400_7..S,026000_7..S,7,1,1754540400,07 0420 MST/34H,1754556971,1754556986,282,0,0
1754540460_4..N13X355,026100_4..N13X355,4,0,1754540460,04 0421  BWG/WDL,1754559254,1754559269,413,0,0
1754540520_5..S32R,026200_5..S32R,5,1,1754540520,05 0422  DYR/180,1754555561,1754555576,178,0,0
1754540580_5..N32R,026300_5..N32R,5,0,1754540580,05 0423  180/DYR,1754555666,1754555681,185,0,0
1754540610_2..N08R,026350_2..N08R,2,0,1754540610,02 0423+ FLA/241,1754561432,1754561447,570,0,0
1754540640_2..S08R,026400_2..S08R,2,1,1754540640,02 0424  241/FLA,1754561219,1754561234,556,0,0
1754540670_1..N03R,026450_1..N03R,1,0,1754540670,01 0424+ SFT/242,1754558429,1754558444,321,0,0
1754540700_6..S04X101,026500_6..S04X101,6,1,1754540700,06 0425  MOT/BBR,1754557181,1754557196,266,0,0
1754540730_1..S03R,026550_1..S03R,1,1,1754540730,01 0425+ 242/SFT,1754558564,1754558579,359,0,0
1754541000_6..N01R,027000_6..N01R,6,0,1754541000,06 0430  BBR/PEL,1754559419,1754559434,396,0,0
1754541270_3..S01X028,027450_3..S01X028,3,1,1754541270,03 0434+ 148/NLT,1754559689,1754559704,301,0,0
1754541540_2..S01R,027900_2..S01R,2,1,1754541540,02 0439  241/FLA,1754561537,1754561552,517,0,0
1754541540_6..S01R,027900_6..S01R,6,1,1754541540,06 0439  PEL/BBR,1754559794,1754559809,401,0,0
1754541540_7..S,027900_7..S,7,1,1754541540,07 0439 MST/34H,1754557889,1754557904,256,0,0
1754541570_3..N01R,027950_3..N01R,3,0,1754541570,03 0439+ NLT/148,1754560154,1754560169,405,0,0
1754541600_6..N04X106,028000_6..N04X106,6,0,1754541600,06 0440  125/PEL,1754557784,1754557799,247,0,0
1754541600_6..S04X101,028000_6..S04X101,6,1,1754541600,06 0440  MOT/BBR,1754558099,1754558114,268,0,0
1754541660_4..N13X355,028100_4..N13X355,4,0,1754541660,04 0441  BWG/WDL,1754560484,1754560499,427,0,0
1754541720_5..S32R,028200_5..S32R,5,1,1754541720,05 0442  DYR/180,1754556806,1754556821,181,0,0
1754541750_1..S03R,028250_1..S03R,1,1,1754541750,01 0442+ 242/SFT,1754559674,1754559689,373,0,0
1754541780_5..N32R,028300_5..N32R,5,0,1754541780,05 0443  180/DYR,1754556851,1754556866,184,0,0
1754541900_7..N,028500_7..N,7,0,1754541900,07 0445 34H/MST,1754558714,1754558729,299,0,0
1754542200_6..N01R,029000_6..N01R,6,0,1754542200,06 0450  BBR/PEL,1754560589,1754560604,394,0,0
1754542410_2..N08R,029350_2..N08R,2,0,1754542410,02 0453+ FLA/241,1754563037,1754563052,557,0,0
1754542410_4..N13X148,029350_4..N13X148,4,0,1754542410,04 0453+ UTI/WDL,1754562092,1754562107,494,0,0
1754542440_2..S01R,029400_2..S01R,2,1,1754542440,02 0454  241/FLA,1754562302,1754562317,508,0,0
1754542440_6..S01R,029400_6..S01R,6,1,1754542440,06 0454  PEL/BBR,1754560229,1754560244,370,0,0
