trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1756958400_6..N04X106,024000_6..N04X106,6,0,1756958400,06 0400  125/PEL,1756974498,1756974501,958,0,0
1756958400_7..S,024000_7..S,7,1,1756958400,07 0400 MST/34H,1756975074,1756975080,997,0,0
1756958520_5..S32R,024200_5..S32R,5,1,1756958520,05 0402  DYR/180,1756973574,1756973580,712,0,0
1756958580_5..N32R,024300_5..N32R,5,0,1756958580,05 0403  180/DYR,1756973658,1756973661,734,0,0
1756958580_6..N04X001,024300_6..N04X001,6,0,1756958580,E6 0403  BBR/MOT,1756975359,1756975365,639,0,0
1756958670_3..S88X001,024450_3..S88X001,3,1,1756958670,03 0404+ 148/34S,1756974618,1756974621,910,0,0
1756958700_6..S04X101,024500_6..S04X101,6,1,1756958700,06 0405  MOT/BBR,1756975209,1756975215,1068,0,0
1756958700_7..N,024500_7..N,7,0,1756958700,07 0405 34H/MST,1756975554,1756975560,1201,0,0
1756958730_1..S03R,024550_1..S03R,1,1,1756958730,01 0405+ 242/SFT,1756976556,1756976559,1556,0,0
1756958730_3..N,024550_3..N,3,0,1756958730,03 0405+ 34S/148,1756974618,1756974621,323,0,0
1756958730_3..N90X001,024550_3..N90X001,3,0,1756958730,03 0405+ 34S/148,1756973406,1756973409,587,0,0
1756958940_2..S08R,024900_2..S08R,2,1,1756958940,02 0409  241/FLA,1756978833,1756978836,2033,0,0
1756959000_6..N04X001,025000_6..N04X001,6,0,1756959000,06 0410  BBR/MOT,1756975764,1756975770,875,0,0
1756959210_2..N08R,025350_2..N08R,2,0,1756959210,02 0413+ FLA/241,1756980165,1756980168,2309,0,0
1756959270_1..N03R,025450_1..N03R,1,0,1756959270,01 0414+ SFT/242,1756977264,1756977270,1457,0,0
1756959570_6..S04X103,025950_6..S04X103,6,1,1756959570,06 0419+ PEL/125,1756975626,1756975629,945,0,0
1756959600_6..N04X106,026000_6..N04X106,6,0,1756959600,06 0420  125/PEL,1756975836,1756975839,996,0,0
1756959600_7..S,026000_7..S,7,1,1756959600,07 0420 MST/34H,1756976043,1756976046,1090,0,0
1756959690_4..S13R,026150_4..S13R,4,1,1756959690,04 0421+ WDL/NLT,1756979553,1756979556,1986,0,0
1756959720_5..S32R,026200_5..S32R,5,1,1756959720,05 0422  DYR/180,1756974756,1756974759,708,0,0
1756959780_5..N32R,026300_5..N32R,5,0,1756959780,05 0423  180/DYR,1756974918,1756974921,751,0,0
1756959840_2..S08R,026400_2..S08R,2,1,1756959840,02 0424  241/FLA,1756980504,1756980510,2239,0,0
1756959870_3..S88X001,026450_3..S88X001,3,1,1756959870,03 0424+ 148/34S,1756975764,1756975770,897,0,0
1756959900_6..S04X101,026500_6..S04X101,6,1,1756959900,06 0425  MOT/BBR,1756976484,1756976490,1089,0,0
1756959900_7..N,026500_7..N,7,0,1756959900,07 0425 34H/MST,1756976799,1756976805,1157,0,0
1756959930_1..S03R,026550_1..S03R,1,1,1756959930,01 0425+ 242/SFT,1756977735,1756977738,1461,0,0
1756959930_3..N,026550_3..N,3,0,1756959930,03 0425+ 34S/148,1756975854,1756975860,328,0,0
1756959930_3..N90X001,026550_3..N90X001,3,0,1756959930,03 0425+ 34S/148,1756974624,1756974630,593,0,0
1756960020_4..N13X014,026700_4..N13X014,4,0,1756960020,04 0427  NLT/WDL,1756979949,1756979955,2012,0,0
1756960200_6..N01R,027000_6..N01R,6,0,1756960200,06 0430  BBR/PEL,1756978254,1756978260,1448,0,0
1756960410_2..N08R,027350_2..N08R,2,0,1756960410,02 0433+ FLA/241,1756980819,1756980825,2163,0,0
1756960590_7..S,027650_7..S,7,1,1756960590,07 0436+ MST/34H,1756976940,1756976943,1072,0,0
1756960740_2..S01R,027900_2..S01R,2,1,1756960740,02 0439  241/FLA,1756980999,1756981005,2130,0,0
1756960740_6..S01R,027900_6..S01R,6,1,1756960740,06 0439  PEL/BBR,1756978944,1756978950,1584,0,0
1756960800_6..N04X106,028000_6..N04X106,6,0,1756960800,06 0440  125/PEL,1756976916,1756976919,965,0,0
1756960800_6..S04X101,028000_6..S04X101,6,1,1756960800,06 0440  MOT/BBR,1756977264,1756977270,1058,0,0
1756960920_5..S32R,028200_5..S32R,5,1,1756960920,05 0442  DYR/180,1756975968,1756975971,712,0,0
1756960950_1..S03R,028250_1..S03R,1,1,1756960950,01 0442+ 242/SFT,1756979103,1756979106,1547,0,0
1756960980_5..N32R,028300_5..N32R,5,0,1756960980,05 0443  180/DYR,1756976106,1756976109,749,0,0
1756961070_1..N03R,028450_1..N03R,1,0,1756961070,01 0444+ SFT/242,1756978731,1756978734,1521,0,0
1756961070_3..S88X001,028450_3..S88X001,3,1,1756961070,03 0444+ 148/34S,1756977030,1756977033,915,0,0
1756961100_7..N,028500_7..N,7,0,1756961100,07 0445 34H/G-C,1756975914,1756975920,613,0,0
1756961130_3..N,028550_3..N,3,0,1756961130,03 0445+ 34S/148,1756977555,1756977558,437,0,0
1756961130_3..N90X001,028550_3..N90X001,3,0,1756961130,03 0445+ 34S/148,1756975914,1756975920,618,0,0
1756961190_4..N13R,028650_4..N13R,4,0,1756961190,04 0446+ NLT/WDL,1756980879,1756980885,1940,0,0
1756961190_7..S,028650_7..S,7,1,1756961190,07 0446+ MST/34H,1756977684,1756977690,1085,0,0
1756961310_4..S01R,028850_4..S01R,4,1,1756961310,04 0448+ WDL/NLT,1756980345,1756980348,1798,0,0
1756961400_6..N01R,029000_6..N01R,6,0,1756961400,06 0450  BBR/PEL,1756979904,1756979910,1357,0,0
1756961430_7..N,029050_7..N,7,0,1756961430,=7 0450+ G-C/MST,1756978110,1756978113,590,0,0
1756961610_2..N08R,029350_2..N08R,2,0,1756961610,02 0453+ FLA/241,1756982034,1756982040,2148,0,0
1756961640_2..S01R,029400_2..S01R,2,1,1756961640,02 0454  241/FLA,1756982529,1756982535,2263,0,0
1756961640_6..S01R,029400_6..S01R,6,1,1756961640,06 0454  PEL/BBR,1756979538,1756979541,1503,0,0
1756961640_6..S04X101,029400_6..S04X101,6,1,1756961640,06 0454  MOT/BBR,1756978074,1756978080,1114,0,0
1756961700_6..N04X106,029500_6..N04X106,6,0,1756961700,06 0455  125/PEL,1756977726,1756977729,941,0,0
1756961850_1..S03R,029750_1..S03R,1,1,1756961850,01 0457+ 242/SFT,1756979553,1756979556,1427,0,0
1756961880_4..S35X002,029800_4..S35X002,4,1,1756961880,04 0458  WDL/BWG,1756979088,1756979091,1303,0,0
1756961880_7..S,029800_7..S,7,1,1756961880,07 0458 MST/34H,1756978419,1756978425,1122,0,0
1756961940_5..S32R,029900_5..S32R,5,1,1756961940,05 0459  DYR/180,1756977216,1756977219,805,0,0
1756962060_4..N,030100_4..N,4,0,1756962060,04 0501  NLT/WDL,1756981533,1756981536,669,0,0
1756962060_4..N01R,030100_4..N01R,4,0,1756962060,04 0501  NLT/WDL,1756978533,1756978536,1075,0,0
1756962090_3..S01R,030150_3..S01R,3,1,1756962090,03 0501+ 148/NLT,1756980189,1756980195,1517,0,0
1756962180_5..N32R,030300_5..N32R,5,0,1756962180,05 0503  180/DYR,1756977246,1756977249,733,0,0
1756962300_6..N01R,030500_6..N01R,6,0,1756962300,E6 0505  BBR/PEL,1756976778,1756976781,54,0,0
1756962300_7..N,030500_7..N,7,0,1756962300,07 0505 34H/MST,1756978836,1756978839,1050,0,0
1756962330_3..N90R,030550_3..N90R,3,0,1756962330,03 0505+ 34S/148,1756978125,1756978128,886,0,0
1756962330_6..S01R,030550_6..S01R,6,1,1756962330,06 0505+ PEL/BBR,1756980459,1756980465,1509,0,0
1756962360_2..N08R,030600_2..N08R,2,0,1756962360,/2 0506  FLA/241,1756983159,1756983165,2165,0,0
1756962360_4..S05R,030600_4..S05R,4,1,1756962360,04 0506  WDL/UTI,1756980585,1756980588,1541,0,0
1756962540_1..S03R,030900_1..S03R,1,1,1756962540,01 0509  242/SFT,1756980243,1756980246,1451,0,0
1756962540_2..S01R,030900_2..S01R,2,1,1756962540,02 0509  241/FLA,1756982634,1756982640,2045,0,0
1756962570_7..S,030950_7..S,7,1,1756962570,07 0509+ MST/34H,1756979325,1756979328,1180,0,0
1756962600_6..N01R,031000_6..N01R,6,0,1756962600,06 0510  BBR/PEL,1756980759,1756980765,1508,0,0
1756962660_3..S88R,031100_3..S88R,3,1,1756962660,03 0511  148/34S,1756978431,1756978434,888,0,0
1756962720_5..S03R,031200_5..S03R,5,1,1756962720,05 0512  DYR/FLA,1756982094,1756982100,1842,0,0
1756962780_4..N,031300_4..N,4,0,1756962780,04 0513  NLT/WDL,1756982502,1756982505,607,0,0
1756962780_4..N01R,031300_4..N01R,4,0,1756962780,04 0513  NLT/WDL,1756980084,1756980090,1160,0,0
1756962840_4..S06R,031400_4..S06R,4,1,1756962840,04 0514  WDL/UTI,1756981068,1756981071,1588,0,0
1756962870_1..N03R,031450_1..N03R,1,0,1756962870,01 0514+ SFT/242,1756980495,1756980498,1357,0,0
1756962990_6..S01R,031650_6..S01R,6,1,1756962990,06 0516+ PEL/BBR,1756980804,1756980810,1476,0,0
1756963020_1..S03R,031700_1..S03R,1,1,1756963020,01 0517  242/SFT,1756980753,1756980756,1426,0,0
1756963020_3..S01R,031700_3..S01R,3,1,1756963020,03 0517  148/NLT,1756981653,1756981656,1620,0,0
1756963050_7..S,031750_7..S,7,1,1756963050,07 0517+ MST/34H,1756979646,1756979649,1138,0,0
1756963260_2..N01R,032100_2..N01R,2,0,1756963260,02 0521  FLA/241,1756983399,1756983405,1979,0,0
1756963260_2..S01R,032100_2..S01R,2,1,1756963260,02 0521  241/FLA,1756983654,1756983660,2042,0,0
1756963320_4..S06R,032200_4..S06R,4,1,1756963320,04 0522  WDL/UTI,1756981680,1756981683,1582,0,0
1756963380_7..S,032300_7..S,7,1,1756963380,07 0523 MST/34H,1756979943,1756979946,1102,0,0
1756963440_5..S03R,032400_5..S03R,5,1,1756963440,05 0524  DYR/FLA,1756982943,1756982949,1874,0,0
1756963500_1..S03R,032500_1..S03R,1,1,1756963500,01 0525  242/SFT,1756981263,1756981266,1396,0,0
1756963500_4..N,032500_4..N,4,0,1756963500,04 0525  NLT/WDL,1756983204,1756983207,586,0,0
1756963500_4..N01R,032500_4..N01R,4,0,1756963500,04 0525  NLT/WDL,1756980765,1756980768,1213,0,0
1756963500_7..N,032500_7..N,7,0,1756963500,07 0525 34H/MST,1756979988,1756979991,1114,0,0
1756963530_3..N90R,032550_3..N90R,3,0,1756963530,03 0525+ 34S/148,1756979439,1756979445,917,0,0
1756963560_6..N01R,032600_6..N01R,6,0,1756963560,06 0526  BBR/PEL,1756981833,1756981839,1540,0,0
1756963620_6..S01R,032700_6..S01R,6,1,1756963620,06 0527  PEL/BBR,1756981599,1756981605,1483,0,0
1756963770_4..S35X002,032950_4..S35X002,4,1,1756963770,04 0529+ WDL/BWG,1756981308,1756981311,1327,0,0
