trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1765083600_7..S,030000_7..S,7,1,1765083600,07 0500 MST/34H,1765103730,1765103736,793,0,0
1765083720_1..N04R,030200_1..N04R,1,0,1765083720,01 0502  SFT/238,1765104969,1765104975,1260,0,0
1765083750_2..S08R,030250_2..S08R,2,1,1765083750,02 0502+ 241/FLA,1765108251,1765108254,1711,0,0
1765083780_3..S88R,030300_3..S88R,3,1,1765083780,03 0503  148/34S,1765103211,1765103214,703,0,0
1765083900_3..N90R,030500_3..N90R,3,0,1765083900,03 0505  34S/148,1765103190,1765103196,639,0,0
1765084050_1..S11R,030750_1..S11R,1,1,1765084050,01 0507+ 238/SFT,1765105176,1765105179,1036,0,0
1765084110_4..N13X091,030850_4..N13X091,4,0,1765084110,04 0508+ NLT/WDL,1765107930,1765107936,1587,0,0
1765084140_6..S03R,030900_6..S03R,6,1,1765084140,06 0509  177/BBR,1765105095,1765105101,1020,0,0
1765084200_5..S01X006,031000_5..S01X006,5,1,1765084200,05 0510  DYR/180,1765103139,1765103145,569,0,0
1765084290_2..N08X152,031150_2..N08X152,2,0,1765084290,02 0511+ FLA/241,1765108581,1765108584,1657,0,0
1765084350_6..N03R,031250_6..N03R,6,0,1765084350,06 0512+ BBR/177,1765105149,1765105155,971,0,0
1765084440_4..S13R,031400_4..S13R,4,1,1765084440,04 0514  WDL/NLT,1765107999,1765108005,1541,0,0
1765084500_5..N01X004,031500_5..N01X004,5,0,1765084500,05 0515  180/DYR,1765103250,1765103256,531,0,0
1765084590_7..N,031650_7..N,7,0,1765084590,07 0516+ 34H/MST,1765104516,1765104519,781,0,0
1765084710_2..S08R,031850_2..S08R,2,1,1765084710,02 0518+ 241/FLA,1765109511,1765109514,1783,0,0
1765084800_7..S,032000_7..S,7,1,1765084800,07 0520 MST/34H,1765104984,1765104990,834,0,0
1765084980_3..S88R,032300_3..S88R,3,1,1765084980,03 0523  148/34S,1765104660,1765104666,753,0,0
