trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1755835200_7..S,024000_7..S,7,1,1755835200,07 0400 MST/CHS,1755850954,1755850960,906,0,0
1755835290_2..S08R,024150_2..S08R,2,1,1755835290,02 0401+ 241/FLA,1755856198,1755856201,2186,0,0
1755835320_5..S32R,024200_5..S32R,5,1,1755835320,05 0402  DYR/180,1755850396,1755850400,718,0,0
1755835380_5..N32R,024300_5..N32R,5,0,1755835380,05 0403  180/DYR,1755850456,1755850460,734,0,0
1755835470_3..S88X001,024450_3..S88X001,3,1,1755835470,03 0404+ 148/34S,1755851506,1755851509,935,0,0
1755835530_1..S03R,024550_1..S03R,1,1,1755835530,01 0405+ 242/SFT,1755853156,1755853159,1374,0,0
1755835530_3..N90X001,024550_3..N90X001,3,0,1755835530,03 0405+ 34S/148,1755851344,1755851350,892,0,0
1755835620_4..N01X046,024700_4..N01X046,4,0,1755835620,04 0407  NLT/WDL,1755855688,1755855691,2103,0,0
1755835770_4..S13R,024950_4..S13R,4,1,1755835770,04 0409+ WDL/NLT,1755855529,1755855535,1979,0,0
1755835830_7..N,025050_7..N,7,0,1755835830,07 0410+ 34H/MST,1755852334,1755852340,569,0,0
1755835830_7..S,025050_7..S,7,1,1755835830,07 0410+ 34H/MST,1755850205,1755850210,116,0,0
1755835950_6..N01R,025250_6..N01R,6,0,1755835950,06 0412+ BBR/PEL,1755854164,1755854170,1563,0,0
1755836010_2..N08X180,025350_2..N08X180,2,0,1755836010,02 0413+ FLA/241,1755856483,1755856489,2242,0,0
1755836070_1..N03R,025450_1..N03R,1,0,1755836070,01 0414+ SFT/242,1755853978,1755853981,1433,0,0
1755836100_6..S01R,025500_6..S01R,6,1,1755836100,06 0415  PEL/BBR,1755853885,1755853888,1408,0,0
1755836400_7..S,026000_7..S,7,1,1755836400,07 0420 MST/CHS,1755852124,1755852130,907,0,0
1755836490_4..S,026150_4..S,4,1,1755836490,04 0421+ WDL/NLT,1755857056,1755857059,84,0,0
1755836490_4..S13R,026150_4..S13R,4,1,1755836490,04 0421+ WDL/NLT,1755856471,1755856474,2079,0,0
