trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1761883320_5..S32R,024200_5..S32R,5,1,1761883320,05 0402  DYR/180,1761898400,1761898406,565,0,0
1761883350_7..S,024250_7..S,7,1,1761883350,07 0402+ WPT/34H,1761899981,1761899985,855,0,0
1761883380_5..N32R,024300_5..N32R,5,0,1761883380,05 0403  180/DYR,1761898496,1761898499,584,0,0
1761883470_3..S88X001,024450_3..S88X001,3,1,1761883470,03 0404+ 148/34S,1761899300,1761899306,680,0,0
1761883500_3..N90X001,024500_3..N90X001,3,0,1761883500,03 0405  34S/148,1761897656,1761897659,346,0,0
1761883770_4..S13R,024950_4..S13R,4,1,1761883770,04 0409+ WDL/NLT,1761903539,1761903545,1462,0,0
1761883830_7..N,025050_7..N,7,0,1761883830,07 0410+ 34H/WPT,1761900395,1761900401,853,0,0
1761883860_4..N,025100_4..N,4,0,1761883860,04 0411  ATL/WDL,1761902525,1761902531,220,0,0
1761883860_4..N13X006,025100_4..N13X006,4,0,1761883860,04 0411  ATL/WDL,1761901425,1761901430,804,0,0
1761883950_6..N01R,025250_6..N01R,6,1,1761883950,06 0412+ BBR/PEL,1761903206,1761903209,1395,0,0
1761884010_2..N08R,025350_2..N08R,2,0,1761884010,02 0413+ FLA/241,1761904535,1761904541,1663,0,0
1761884070_1..N03R,025450_1..N03R,1,0,1761884070,01 0414+ SFT/242,1761901985,1761901991,1085,0,0
1761884100_3..N90X001,025500_3..N90X001,3,0,1761884100,03 0415  34S/148,1761900470,1761900476,568,0,0
1761884100_6..S01R,025500_6..S01R,6,1,1761884100,06 0415  PEL/BBR,1761901980,1761901985,1085,0,0
1761884190_2..S08R,025650_2..S08R,2,1,1761884190,02 0416+ 241/FLA,1761905165,1761905171,1572,0,0
1761884490_4..S13R,026150_4..S13R,4,1,1761884490,04 0421+ WDL/NLT,1761904355,1761904361,1500,0,0
1761884520_5..S32R,026200_5..S32R,5,1,1761884520,05 0422  DYR/180,1761899580,1761899585,543,0,0
1761884550_7..S,026250_7..S,7,1,1761884550,07 0422+ WPT/CHS,1761900245,1761900251,583,0,0
1761884580_5..N32R,026300_5..N32R,5,0,1761884580,05 0423  180/DYR,1761899711,1761899715,569,0,0
1761884670_3..S88X001,026450_3..S88X001,3,1,1761884670,03 0424+ 148/34S,1761900590,1761900596,687,0,0
1761884730_1..S03R,026550_1..S03R,1,1,1761884730,01 0425+ 242/SFT,1761902426,1761902429,1061,0,0
1761885030_7..N,027050_7..N,7,0,1761885030,07 0430+ 34H/MST,1761901826,1761901830,887,0,0
1761885060_4..N,027100_4..N,4,0,1761885060,04 0431  ATL/WDL,1761903659,1761903665,246,0,0
1761885060_4..N13X006,027100_4..N13X006,4,0,1761885060,04 0431  ATL/WDL,1761902429,1761902435,946,0,0
1761885150_6..N01R,027250_6..N01R,6,0,1761885150,06 0432+ BBR/PEL,1761903485,1761903491,1204,0,0
1761885210_2..N08R,027350_2..N08R,2,0,1761885210,02 0433+ FLA/241,1761906938,1761906944,1953,0,0
1761885240_6..S01R,027400_6..S01R,6,1,1761885240,06 0434  PEL/BBR,1761901095,1761901100,255,0,0
1761885270_1..N03R,027450_1..N03R,1,0,1761885270,01 0434+ SFT/242,1761903005,1761903011,1044,0,0
1761885510_4..S01R,027850_4..S01R,4,1,1761885510,04 0438+ WDL/NLT,1761904634,1761904640,1373,0,0
1761885540_2..S01R,027900_2..S01R,2,1,1761885540,02 0439  241/FLA,1761905966,1761905969,1668,0,0
1761885600_7..S,028000_7..S,7,1,1761885600,07 0440 WPT/34H,1761901976,1761901980,813,0,0
1761885720_5..S32R,028200_5..S32R,5,1,1761885720,05 0442  DYR/180,1761900860,1761900866,553,0,0
1761885720_7..S,028200_7..S,7,1,1761885720,=7 0442 CHS/34H,1761901085,1761901091,171,0,0
1761885750_1..S03R,028250_1..S03R,1,1,1761885750,01 0442+ 242/SFT,1761903725,1761903731,1126,0,0
1761885780_5..N32R,028300_5..N32R,5,0,1761885780,05 0443  180/DYR,1761900881,1761900885,557,0,0
1761885870_3..S88X001,028450_3..S88X001,3,1,1761885870,03 0444+ 148/34S,1761901730,1761901736,667,0,0
1761885900_3..N90X001,028500_3..N90X001,3,0,1761885900,03 0445  34S/148,1761902115,1761902120,744,0,0
1761885960_6..S,028600_6..S,6,1,1761885960,06 0446  PEL/BBR,1761904154,1761904160,148,0,0
1761885960_6..S01R,028600_6..S01R,6,1,1761885960,06 0446  PEL/BBR,1761903425,1761903431,603,0,0
1761886110_4..S01R,028850_4..S01R,4,1,1761886110,04 0448+ WDL/NLT,1761905396,1761905399,1415,0,0
1761886140_7..S,028900_7..S,7,1,1761886140,07 0449 WPT/34H,1761902645,1761902651,802,0,0
1761886230_7..N,029050_7..N,7,0,1761886230,07 0450+ 34H/MST,1761903104,1761903110,894,0,0
1761886260_4..N,029100_4..N,4,0,1761886260,04 0451  ATL/WDL,1761904784,1761904790,215,0,0
1761886260_4..N13X006,029100_4..N13X006,4,0,1761886260,04 0451  ATL/WDL,1761903740,1761903746,1009,0,0
1761886350_6..N01R,029250_6..N01R,6,0,1761886350,06 0452+ BBR/PEL,1761904304,1761904310,1124,0,0
1761886410_2..N08R,029350_2..N08R,2,0,1761886410,02 0453+ FLA/241,1761907070,1761907073,1733,0,0
1761886440_6..S01R,029400_6..S01R,6,1,1761886440,06 0454  PEL/BBR,1761904814,1761904820,1230,0,0
1761886650_1..S03R,029750_1..S03R,1,1,1761886650,01 0457+ 242/SFT,1761904349,1761904355,1073,0,0
1761886680_4..S,029800_4..S,4,1,1761886680,04 0458  WDL/UTI,1761905285,1761905291,842,0,0
1761886680_4..S37R,029800_4..S37R,4,1,1761886680,04 0458  WDL/BWG,1761900795,1761900800,360,0,0
1761886740_5..S32R,029900_5..S32R,5,1,1761886740,05 0459  DYR/180,1761901845,1761901850,570,0,0
1761886800_2..S01R,030000_2..S01R,2,1,1761886800,02 0500  241/FLA,1761906929,1761906935,1487,0,0
