trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1756094400_3..N01R,024000_3..N01R,3,0,1756094400,03 0400  NLT/148,1756112719,1756112726,1721,0,0
1756094400_7..S,024000_7..S,7,1,1756094400,07 0400 MST/34H,1756110904,1756110910,1141,0,0
1756094520_5..S32R,024200_5..S32R,5,1,1756094520,05 0402  DYR/180,1756109596,1756109599,719,0,0
1756094580_5..N32R,024300_5..N32R,5,0,1756094580,05 0403  180/DYR,1756109629,1756109635,728,0,0
1756094610_4..N13X156,024350_4..N13X156,4,0,1756094610,04 0403+ GC /WDL,1756111384,1756111390,1284,0,0
1756094670_3..S01R,024450_3..S01R,3,1,1756094670,03 0404+ 148/NLT,1756112629,1756112635,1613,0,0
1756094700_7..N,024500_7..N,7,0,1756094700,07 0405 34H/MST,1756111384,1756111390,606,0,0
1756094700_7..S,024500_7..S,7,1,1756094700,07 0405 34H/MST,1756109116,1756109119,465,1,1
1756094730_1..S03R,024550_1..S03R,1,1,1756094730,01 0405+ 242/SFT,1756112890,1756112891,1721,0,0
1756094940_2..S08R,024900_2..S08R,2,1,1756094940,02 0409  241/FLA,1756115581,1756115584,2449,0,0
1756094970_4..S13X156,024950_4..S13X156,4,1,1756094970,04 0409+ WDL/UTI,1756114234,1756114240,2010,0,0
1756095210_2..N08R,025350_2..N08R,2,0,1756095210,02 0413+ FLA/241,1756115800,1756115804,2427,0,0
1756095270_1..N03R,025450_1..N03R,1,0,1756095270,01 0414+ SFT/242,1756113130,1756113131,1613,0,0
1756095300_6..N01X012,025500_6..N01X012,6,0,1756095300,06 0415  GC /PEL,1756112368,1756112371,1367,0,0
1756095300_6..S01R,025500_6..S01R,6,1,1756095300,06 0415  PEL/BBR,1756113073,1756113076,1595,0,0
1756095480_4..N13X148,025800_4..N13X148,4,0,1756095480,04 0418  UTI/WDL,1756115341,1756115344,2225,0,0
1756095600_3..N01R,026000_3..N01R,3,0,1756095600,03 0420  NLT/148,1756113781,1756113784,1729,0,0
1756095600_7..S,026000_7..S,7,1,1756095600,07 0420 MST/34H,1756112143,1756112146,1262,0,0
1756095600_GS.N01R,026000_GS.N01R,GS,0,1756095600,0S 0420  GCS/TSS,1756110086,1756110088,11,0,0
1756095690_4..S13X156,026150_4..S13X156,4,1,1756095690,04 0421+ WDL/UTI,1756114849,1756114855,2014,0,0
1756095720_5..S32R,026200_5..S32R,5,1,1756095720,05 0422  DYR/180,1756110838,1756110841,785,0,0
1756095780_5..N32R,026300_5..N32R,5,0,1756095780,05 0423  180/DYR,1756110568,1756110571,699,0,0
1756095810_4..N13X156,026350_4..N13X156,4,0,1756095810,04 0423+ GC /WDL,1756112959,1756112965,1478,0,0
1756095810_GS.S01R,026350_GS.S01R,GS,1,1756095810,0S 0423+ TSS/GCS,1756110251,1756110253,22,0,0
1756095840_2..S08R,026400_2..S08R,2,1,1756095840,02 0424  241/FLA,1756116439,1756116445,2436,0,0
