trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1755576000_GS.N01R,024000_GS.N01R,GS,0,1755576000,0S 0400  GCS/TSS,1755590501,1755590505,660,0,0
1755576120_5..S32R,024200_5..S32R,5,1,1755576120,05 0402  DYR/180,1755591161,1755591165,876,0,0
1755576180_5..N32R,024300_5..N32R,5,0,1755576180,05 0403  180/DYR,1755591639,1755591645,1019,0,0
1755576210_GS.S01R,024350_GS.S01R,GS,1,1755576210,0S 0403+ TSS/GCS,1755590673,1755590676,716,0,0
1755576270_3..S88X001,024450_3..S88X001,3,1,1755576270,03 0404+ 148/34S,1755592524,1755592530,1156,0,0
1755576330_1..S03R,024550_1..S03R,1,1,1755576330,01 0405+ 242/SFT,1755594153,1755594156,1590,0,0
1755576330_3..N90X001,024550_3..N90X001,3,0,1755576330,03 0405+ 34S/148,1755592659,1755592665,1192,0,0
1755576420_4..N,024700_4..N,4,0,1755576420,04 0407  NLT/WDL,1755596445,1755596448,349,0,0
1755576420_4..N01X046,024700_4..N01X046,4,0,1755576420,04 0407  NLT/WDL,1755595254,1755595260,1891,0,0
1755576540_2..S08R,024900_2..S08R,2,1,1755576540,02 0409  241/FLA,1755599010,1755599014,2923,0,0
1755576570_4..S13R,024950_4..S13R,4,1,1755576570,04 0409+ WDL/NLT,1755596415,1755596418,2131,0,0
1755576600_GS.N01R,025000_GS.N01R,GS,0,1755576600,0S 0410  GCS/TSS,1755591086,1755591090,653,0,0
1755576630_7..N,025050_7..N,7,0,1755576630,07 0410+ QBP/MST,1755592959,1755592965,1097,0,0
1755576750_6..N01R,025250_6..N01R,6,0,1755576750,06 0412+ BBR/PEL,1755595149,1755595155,1762,0,0
1755576810_2..N08X180,025350_2..N08X180,2,0,1755576810,02 0413+ FLA/241,1755597816,1755597819,2512,0,0
1755576810_GS.S01R,025350_GS.S01R,GS,1,1755576810,0S 0413+ TSS/GCS,1755591270,1755591273,714,0,0
1755576870_1..N03R,025450_1..N03R,1,0,1755576870,01 0414+ SFT/242,1755594834,1755594840,1573,0,0
1755576900_6..S01R,025500_6..S01R,6,1,1755576900,06 0415  PEL/BBR,1755594816,1755594819,1568,0,0
1755577200_7..S,026000_7..S,7,1,1755577200,07 0420 MST/QBP,1755592884,1755592890,938,0,0
1755577200_GS.N01R,026000_GS.N01R,GS,0,1755577200,0S 0420  GCS/TSS,1755591660,1755591663,627,0,0
