trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1755662400_7..S,024000_7..S,7,1,1755662400,07 0400 MST/34H,1755679439,1755679445,1254,0,0
1755662520_5..S32R,024200_5..S32R,5,1,1755662520,05 0402  DYR/180,1755677549,1755677555,703,0,0
1755662580_5..N32R,024300_5..N32R,5,0,1755662580,05 0403  180/DYR,1755677663,1755677666,733,0,0
1755662670_3..S88X001,024450_3..S88X001,3,1,1755662670,03 0404+ 148/34S,1755678743,1755678746,940,0,0
1755662730_1..S03R,024550_1..S03R,1,1,1755662730,01 0405+ 242/SFT,1755680573,1755680576,1426,0,0
1755662730_3..N90X001,024550_3..N90X001,3,0,1755662730,03 0405+ 34S/148,1755678743,1755678746,940,0,0
1755662820_4..N,024700_4..N,4,0,1755662820,04 0407  NLT/WDL,1755682775,1755682778,335,0,0
1755662820_4..N01X046,024700_4..N01X046,4,0,1755662820,04 0407  NLT/WDL,1755681626,1755681629,1710,0,0
1755662940_2..S08R,024900_2..S08R,2,1,1755662940,02 0409  241/FLA,1755684149,1755684155,2336,0,0
1755662970_4..S13R,024950_4..S13R,4,1,1755662970,04 0409+ WDL/NLT,1755682925,1755682928,2012,0,0
1755663030_7..N,025050_7..N,7,0,1755663030,07 0410+ 34H/MST,1755679844,1755679850,1192,0,0
1755663150_6..N01R,025250_6..N01R,6,0,1755663150,06 0412+ BBR/PEL,1755681779,1755681785,1680,0,0
1755663270_1..N03R,025450_1..N03R,1,0,1755663270,01 0414+ SFT/242,1755681203,1755681206,1435,0,0
1755663300_6..S01R,025500_6..S01R,6,1,1755663300,06 0415  PEL/BBR,1755681404,1755681410,1489,0,0
1755663600_7..S,026000_7..S,7,1,1755663600,07 0420 MST/34H,1755679679,1755679685,1001,0,0
1755663690_4..S13R,026150_4..S13R,4,1,1755663690,04 0421+ WDL/NLT,1755683555,1755683558,2018,0,0
1755663720_5..S32R,026200_5..S32R,5,1,1755663720,05 0422  DYR/180,1755678773,1755678776,710,0,0
1755663780_5..N32R,026300_5..N32R,5,0,1755663780,05 0423  180/DYR,1755678839,1755678845,728,0,0
1755663810_2..N08X180,026350_2..N08X180,2,0,1755663810,02 0423+ FLA/241,1755684881,1755684884,2540,0,0
1755663840_2..S08R,026400_2..S08R,2,1,1755663840,02 0424  241/FLA,1755684653,1755684656,2311,0,0
1755663870_3..S88X001,026450_3..S88X001,3,1,1755663870,03 0424+ 148/34S,1755680063,1755680066,933,0,0
1755663930_1..S03R,026550_1..S03R,1,1,1755663930,01 0425+ 242/SFT,1755681764,1755681770,1447,0,0
1755663930_3..N90X001,026550_3..N90X001,3,0,1755663930,03 0425+ 34S/148,1755679751,1755679754,890,0,0
1755664020_4..N,026700_4..N,4,0,1755664020,04 0427  NLT/WDL,1755684020,1755684023,298,0,0
1755664020_4..N01X046,026700_4..N01X046,4,0,1755664020,04 0427  NLT/WDL,1755682904,1755682910,1763,0,0
1755664200_6..S01R,027000_6..S01R,6,1,1755664200,06 0430  PEL/BBR,1755682076,1755682079,1453,0,0
1755664230_7..N,027050_7..N,7,0,1755664230,07 0430+ 34H/MST,1755680921,1755680924,1141,0,0
1755664350_6..N01R,027250_6..N01R,6,0,1755664350,06 0432+ BBR/PEL,1755682514,1755682520,1576,0,0
1755664590_4..S01R,027650_4..S01R,4,1,1755664590,04 0436+ WDL/NLT,1755683909,1755683915,1873,0,0
1755664650_7..S,027750_7..S,7,1,1755664650,07 0437+ MST/34H,1755681260,1755681263,1095,0,0
1755664740_2..S01R,027900_2..S01R,2,1,1755664740,02 0439  241/FLA,1755685139,1755685145,2197,0,0
1755664920_5..S32R,028200_5..S32R,5,1,1755664920,05 0442  DYR/180,1755680009,1755680015,723,0,0
1755664920_6..S01R,028200_6..S01R,6,1,1755664920,06 0442  PEL/BBR,1755682904,1755682910,1527,0,0
1755664950_1..S03R,028250_1..S03R,1,1,1755664950,01 0442+ 242/SFT,1755682823,1755682826,1505,0,0
1755664980_5..N32R,028300_5..N32R,5,0,1755664980,05 0443  180/DYR,1755680129,1755680135,754,0,0
1755665070_3..S88X001,028450_3..S88X001,3,1,1755665070,03 0444+ 148/34S,1755680954,1755680960,893,0,0
1755665130_3..N90X001,028550_3..N90X001,3,0,1755665130,03 0445+ 34S/148,1755681314,1755681320,989,0,0
1755665130_6..N01R,028550_6..N01R,6,0,1755665130,E6 0445+ 3AB/PEL,1755681224,1755681230,442,0,0
1755665190_4..S01R,028650_4..S01R,4,1,1755665190,04 0446+ WDL/NLT,1755684119,1755684125,1772,0,0
1755665190_7..S,028650_7..S,7,1,1755665190,07 0446+ MST/34H,1755681689,1755681695,1091,0,0
1755665220_4..N,028700_4..N,4,0,1755665220,04 0447  NLT/WDL,1755685151,1755685154,303,0,0
1755665220_4..N13R,028700_4..N13R,4,0,1755665220,04 0447  NLT/WDL,1755683999,1755684005,1740,0,0
1755665430_7..N,029050_7..N,7,0,1755665430,07 0450+ 34H/MST,1755682259,1755682265,1200,0,0
1755665550_6..N01R,029250_6..N01R,6,0,1755665550,06 0452+ BBR/PEL,1755679619,1755679955,459,0,0
1755665610_2..N08R,029350_2..N08R,2,0,1755665610,02 0453+ FLA/241,1755685799,1755685805,2124,0,0
1755665640_2..S01R,029400_2..S01R,2,1,1755665640,02 0454  241/FLA,1755685559,1755685565,2065,0,0
1755665640_6..S01R,029400_6..S01R,6,1,1755665640,06 0454  PEL/BBR,1755683456,1755683459,1515,0,0
1755665670_1..N03R,029450_1..N03R,1,0,1755665670,01 0454+ SFT/242,1755683543,1755683546,1460,0,0
1755665760_4..S,029600_4..S,4,1,1755665760,04 0456  WDL/UTI,1755683915,1755683918,1134,0,0
1755665760_4..S37R,029600_4..S37R,4,1,1755665760,04 0456  WDL/BWG,1755679784,1755679790,423,0,0
1755665850_1..S03R,029750_1..S03R,1,1,1755665850,01 0457+ 242/SFT,1755683543,1755683546,1459,0,0
1755665880_7..S,029800_7..S,7,1,1755665880,07 0458 MST/34H,1755682364,1755682370,1131,0,0
1755665940_5..S32R,029900_5..S32R,5,1,1755665940,05 0459  DYR/180,1755681059,1755681065,761,0,0
1755666060_4..N,030100_4..N,4,0,1755666060,04 0501  NLT/WDL,1755685589,1755685595,617,0,0
1755666060_4..N01R,030100_4..N01R,4,0,1755666060,04 0501  NLT/WDL,1755683234,1755683240,1296,0,0
1755666090_3..S01R,030150_3..S01R,3,1,1755666090,03 0501+ 148/NLT,1755684539,1755684545,1645,0,0
1755666090_6..N01R,030150_6..N01R,6,0,1755666090,06 0501+ BBR/PEL,1755684011,1755684014,1196,0,0
1755666180_5..N32R,030300_5..N32R,5,0,1755666180,05 0503  180/DYR,1755681389,1755681395,769,0,0
1755666240_4..S05R,030400_4..S05R,4,1,1755666240,04 0504  WDL/UTI,1755684794,1755684800,1713,0,0
1755666330_3..N,030550_3..N,3,0,1755666330,03 0505+ 34S/148,1755682709,1755682715,454,0,0
1755666330_3..N90R,030550_3..N90R,3,0,1755666330,03 0505+ 34S/148,1755681014,1755681020,589,0,0
1755666330_6..S01R,030550_6..S01R,6,1,1755666330,06 0505+ PEL/BBR,1755684089,1755684095,1444,0,0
1755666360_2..N08R,030600_2..N08R,2,0,1755666360,02 0506  FLA/241,1755686819,1755686822,2107,0,0
1755666540_1..S03R,030900_1..S03R,1,1,1755666540,01 0509  242/SFT,1755684263,1755684266,1491,0,0
1755666540_2..S01R,030900_2..S01R,2,1,1755666540,02 0509  241/FLA,1755686555,1755686559,2047,0,0
1755666540_7..N,030900_7..N,7,0,1755666540,07 0509 34H/MST,1755683234,1755683240,1170,0,0
1755666570_7..S,030950_7..S,7,1,1755666570,07 0509+ MST/34H,1755683168,1755683171,1152,0,0
1755666600_5..S03R,031000_5..S03R,5,1,1755666600,05 0510  DYR/FLA,1755685869,1755685874,1820,0,0
1755666660_3..S88R,031100_3..S88R,3,1,1755666660,03 0511  148/34S,1755682265,1755682268,868,0,0
1755666720_4..S,031200_4..S,4,1,1755666720,04 0512  WDL/BWG,1755683999,1755684005,859,0,0
1755666720_4..S06R,031200_4..S06R,4,1,1755666720,04 0512  WDL/UTI,1755680909,1755680915,415,0,0
1755666750_5..S02R,031250_5..S02R,5,1,1755666750,05 0512+ 180/FLA,1755685340,1755685344,1686,0,0
1755666780_4..N,031300_4..N,4,0,1755666780,04 0513  NLT/WDL,1755686039,1755686045,586,0,0
1755666780_4..N01R,031300_4..N01R,4,0,1755666780,04 0513  NLT/WDL,1755683744,1755683750,1272,0,0
1755666780_6..S01R,031300_6..S01R,6,1,1755666780,06 0513  PEL/BBR,1755684731,1755684734,1536,0,0
1755666870_1..N03R,031450_1..N03R,1,0,1755666870,01 0514+ SFT/242,1755684773,1755684776,1479,0,0
1755667020_1..S03R,031700_1..S03R,1,1,1755667020,01 0517  242/SFT,1755684803,1755684809,1475,0,0
1755667020_3..S01R,031700_3..S01R,3,1,1755667020,03 0517  148/NLT,1755685370,1755685374,1618,0,0
1755667050_7..S,031750_7..S,7,1,1755667050,07 0517+ MST/34H,1755683498,1755683501,1115,0,0
1755667170_6..S01R,031950_6..S01R,6,1,1755667170,06 0519+ PEL/BBR,1755685034,1755685040,1453,0,0
1755667200_4..S06R,032000_4..S06R,4,1,1755667200,04 0520  WDL/UTI,1755685479,1755685481,1565,0,0
1755667260_2..N01R,032100_2..N01R,2,0,1755667260,02 0521  FLA/241,1755681548,1755681665,494,0,0
1755667260_2..S01R,032100_2..S01R,2,1,1755667260,02 0521  241/FLA,1755687845,1755687849,2104,0,0
1755667320_5..S03R,032200_5..S03R,5,1,1755667320,05 0522  DYR/FLA,1755686699,1755686705,1842,0,0
1755667380_5..N32R,032300_5..N32R,5,1,1755667380,05 0523  180/DYR,1755682553,1755682556,791,0,0
1755667410_7..S,032350_7..S,7,1,1755667410,07 0523+ MST/34H,1755683801,1755683804,1088,0,0
1755667500_1..S03R,032500_1..S03R,1,1,1755667500,01 0525  242/SFT,1755685460,1755685464,1481,0,0
1755667500_4..N,032500_4..N,4,0,1755667500,04 0525  NLT/WDL,1755686714,1755686720,553,0,0
1755667500_4..N01R,032500_4..N01R,4,0,1755667500,04 0525  NLT/WDL,1755684413,1755684416,1212,0,0
1755667530_3..N90R,032550_3..N90R,3,0,1755667530,03 0525+ 34S/148,1755683414,1755683420,945,0,0
