trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1758254400_7..S,024000_7..S,7,1,1758254400,07 0400 MST/34H,1758355211,1758355214,23122,0,0
1758254520_5..S32R,024200_5..S32R,5,1,1758254520,05 0402  DYR/180,1758269595,1758269598,793,0,0
1758254580_5..N32R,024300_5..N32R,5,0,1758254580,05 0403  180/DYR,1758269775,1758269778,841,0,0
1758254670_3..S88R,024450_3..S88R,3,1,1758254670,03 0404+ 148/34S,1758270126,1758270129,837,0,0
1758254730_3..N90R,024550_3..N90R,3,0,1758254730,03 0405+ 34S/148,1758268641,1758268644,441,0,0
1758254820_4..N13R,024700_4..N13R,4,0,1758254820,04 0407  NLT/WDL,1758275100,1758275103,2161,0,0
1758254940_2..S08R,024900_2..S08R,2,1,1758254940,02 0409  241/FLA,1758275499,1758275505,2248,0,0
1758254970_4..S13X360,024950_4..S13X360,4,1,1758254970,04 0409+ WDL/NLT,1758269124,1758269373,470,0,0
1758255030_7..N,025050_7..N,7,0,1758255030,07 0410+ 34H/MST,1758271485,1758271488,1117,0,0
1758255150_6..N01R,025250_6..N01R,6,0,1758255150,06 0412+ BBR/PEL,1758273498,1758273501,1634,0,0
1758255210_2..N08R,025350_2..N08R,2,0,1758255210,02 0413+ FLA/241,1758275709,1758275715,2224,0,0
1758255210_7..S,025350_7..S,7,1,1758255210,07 0413+ MST/34H,1758271890,1758271893,865,0,0
1758255270_1..N03R,025450_1..N03R,1,0,1758255270,01 0414+ SFT/242,1758273138,1758273141,1441,0,0
1758255300_6..S01X114,025500_6..S01X114,6,1,1758255300,06 0415  PEL/BBR,1758272721,1758272724,1229,0,0
1758255330_3..N90R,025550_3..N90R,3,0,1758255330,03 0415+ 34S/148,1758271044,1758271050,641,0,0
1758255360_4..S13X360,025600_4..S13X360,4,1,1758255360,04 0416  WDL/NLT,1758275064,1758275070,1619,0,0
1758255720_5..S32R,026200_5..S32R,5,1,1758255720,05 0422  DYR/180,1758270804,1758270810,722,0,0
1758255780_5..N32R,026300_5..N32R,5,0,1758255780,05 0423  180/DYR,1758270906,1758270909,749,0,0
1758255840_2..S08R,026400_2..S08R,2,1,1758255840,02 0424  241/FLA,1758276420,1758276425,2217,0,0
1758255870_3..S88R,026450_3..S88R,3,1,1758255870,03 0424+ 148/34S,1758271644,1758271650,865,0,0
1758255930_1..S03R,026550_1..S03R,1,1,1758255930,01 0425+ 242/SFT,1758273708,1758273711,1414,0,0
1758256020_4..N13R,026700_4..N13R,4,0,1758256020,04 0427  NLT/WDL,1758275985,1758275990,2021,0,0
1758256230_7..N,027050_7..N,7,0,1758256230,07 0430+ 34H/MST,1758273561,1758273564,1337,0,0
1758256350_6..N01R,027250_6..N01R,6,0,1758256350,06 0432+ BBR/PEL,1758274659,1758274665,1588,0,0
1758256410_2..N08R,027350_2..N08R,2,0,1758256410,02 0433+ FLA/241,1758277128,1758277131,2245,0,0
1758256470_1..N03R,027450_1..N03R,1,0,1758256470,01 0434+ SFT/242,1758274569,1758274575,1484,0,0
1758256470_6..S01X014,027450_6..S01X014,6,1,1758256470,06 0434+ PEL/BBR,1758274395,1758274398,1311,0,0
1758256650_7..S,027750_7..S,7,1,1758256650,07 0437+ MST/34H,1758273114,1758273120,1098,0,0
1758256710_4..S01R,027850_4..S01R,4,1,1758256710,04 0438+ WDL/NLT,1758275889,1758275895,1882,0,0
1758256740_2..S01R,027900_2..S01R,2,1,1758256740,02 0439  241/FLA,1758276909,1758276915,2107,0,0
1758256920_5..S32R,028200_5..S32R,5,1,1758256920,05 0442  DYR/180,1758271998,1758272001,719,0,0
1758256950_1..S03R,028250_1..S03R,1,1,1758256950,01 0442+ 242/SFT,1758274878,1758274881,1486,0,0
1758256980_5..N32R,028300_5..N32R,5,0,1758256980,05 0443  180/DYR,1758272049,1758272055,733,0,0
1758257070_3..S88R,028450_3..S88R,3,1,1758257070,03 0444+ 148/34S,1758272658,1758272661,815,0,0
1758257130_3..N90R,028550_3..N90R,3,0,1758257130,03 0445+ 34S/148,1758273279,1758273285,980,0,0
1758257190_4..N13R,028650_4..N13R,4,0,1758257190,04 0446+ NLT/WDL,1758277389,1758277395,2051,0,0
1758257190_7..S,028650_7..S,7,1,1758257190,07 0446+ MST/34H,1758273591,1758273594,1051,0,0
1758257310_4..S01R,028850_4..S01R,4,1,1758257310,04 0448+ WDL/NLT,1758276600,1758276603,1865,0,0
1758257550_6..N01R,029250_6..N01R,6,0,1758257550,06 0452+ BBR/PEL,1758275529,1758275535,1500,0,0
1758257610_2..N08R,029350_2..N08R,2,0,1758257610,02 0453+ FLA/241,1758278265,1758278270,2226,0,0
1758257640_2..S01R,029400_2..S01R,2,1,1758257640,02 0454  241/FLA,1758277836,1758277839,2112,0,0
1758257640_6..S01R,029400_6..S01R,6,1,1758257640,06 0454  PEL/BBR,1758275529,1758275535,1500,0,0
1758257850_1..S03R,029750_1..S03R,1,1,1758257850,01 0457+ 242/SFT,1758275574,1758275580,1432,0,0
1758257880_4..S37R,029800_4..S37R,4,1,1758257880,04 0458  WDL/BWG,1758275103,1758275106,1295,0,0
1758257880_7..N,029800_7..N,7,0,1758257880,07 0458 34H/MST,1758274599,1758274605,1120,0,0
1758257880_7..S,029800_7..S,7,1,1758257880,07 0458 MST/34H,1758274365,1758274368,1057,0,0
1758257940_5..S32R,029900_5..S32R,5,1,1758257940,05 0459  DYR/180,1758273084,1758273090,768,0,0
1758258060_4..N,030100_4..N,4,0,1758258060,04 0501  NLT/WDL,1758277925,1758277929,716,0,0
1758258060_4..N01R,030100_4..N01R,4,0,1758258060,04 0501  NLT/WDL,1758274974,1758274980,1173,0,0
1758258090_3..S01R,030150_3..S01R,3,1,1758258090,03 0501+ 148/NLT,1758276129,1758276135,1500,0,0
1758258180_5..N32R,030300_5..N32R,5,0,1758258180,05 0503  180/DYR,1758273234,1758273240,728,0,0
1758258270_1..N03R,030450_1..N03R,1,0,1758258270,01 0504+ SFT/242,1758276180,1758276185,1433,0,0
1758258330_3..N90R,030550_3..N90R,3,0,1758258330,03 0505+ 34S/148,1758274104,1758274110,880,0,0
1758258330_6..S01R,030550_6..S01R,6,1,1758258330,06 0505+ PEL/BBR,1758276273,1758276276,1458,0,0
1758258360_2..N08R,030600_2..N08R,2,0,1758258360,02 0506  FLA/241,1758279138,1758279144,2190,0,0
1758258360_4..S05R,030600_4..S05R,4,1,1758258360,04 0506  WDL/UTI,1758277116,1758277119,1682,0,0
1758258540_1..S03R,030900_1..S03R,1,1,1758258540,01 0509  242/SFT,1758276285,1758276291,1461,0,0
1758258540_2..S01R,030900_2..S01R,2,1,1758258540,02 0509  241/FLA,1758278754,1758278760,2095,0,0
1758258570_7..S,030950_7..S,7,1,1758258570,07 0509+ MST/34H,1758275199,1758275205,1123,0,0
1758258630_6..N01R,031050_6..N01R,6,0,1758258630,06 0510+ BBR/PEL,1758276630,1758276635,1472,0,0
1758258660_3..S88R,031100_3..S88R,3,1,1758258660,03 0511  148/34S,1758274374,1758274380,872,0,0
1758258720_5..S03R,031200_5..S03R,5,1,1758258720,05 0512  DYR/FLA,1758278235,1758278238,1898,0,0
1758258750_5..S02R,031250_5..S02R,5,1,1758258750,05 0512+ 180/FLA,1758277479,1758277485,1655,0,0
1758258780_6..S01R,031300_6..S01R,6,1,1758258780,06 0513  PEL/BBR,1758276789,1758276795,1515,0,0
1758258840_4..S06R,031400_4..S06R,4,1,1758258840,04 0514  WDL/UTI,1758277176,1758277179,1618,0,0
1758259020_1..S03R,031700_1..S03R,1,1,1758259020,01 0517  242/SFT,1758276810,1758276813,1441,0,0
1758259020_3..S01R,031700_3..S01R,3,1,1758259020,03 0517  148/NLT,1758277359,1758277365,1587,0,0
1758259050_7..S,031750_7..S,7,1,1758259050,07 0517+ MST/34H,1758275460,1758275465,1087,0,0
1758259170_6..S,031950_6..S,6,1,1758259170,06 0519+ PEL/BBR,1758277290,1758277293,48,0,0
1758259170_6..S01R,031950_6..S01R,6,1,1758259170,06 0519+ PEL/BBR,1758277035,1758277038,1421,0,0
1758259260_2..N01R,032100_2..N01R,2,0,1758259260,02 0521  FLA/241,1758279420,1758279423,2028,0,0
1758259260_2..S01R,032100_2..S01R,2,1,1758259260,02 0521  241/FLA,1758279738,1758279744,2116,0,0
1758259320_4..S06R,032200_4..S06R,4,1,1758259320,04 0522  WDL/UTI,1758277743,1758277746,1608,0,0
1758259380_5..N32R,032300_5..N32R,5,1,1758259380,05 0523  180/DYR,1758274659,1758274665,789,0,0
1758259410_7..S,032350_7..S,7,1,1758259410,07 0523+ MST/34H,1758275820,1758275825,1077,0,0
1758259440_5..S03R,032400_5..S03R,5,1,1758259440,05 0524  DYR/FLA,1758278880,1758278883,1881,0,0
1758259500_1..S03R,032500_1..S03R,1,1,1758259500,01 0525  242/SFT,1758277305,1758277310,1413,0,0
1758259500_4..N01R,032500_4..N01R,4,0,1758259500,04 0525  NLT/WDL,1758278880,1758278883,1801,0,0
1758259530_3..N,032550_3..N,3,0,1758259530,03 0525+ 34S/148,1758275379,1758275385,281,0,0
1758259530_3..N90R,032550_3..N90R,3,0,1758259530,03 0525+ 34S/148,1758274239,1758274245,597,0,0
1758259530_7..N,032550_7..N,7,0,1758259530,07 0525+ 34H/MST,1758275955,1758275960,1083,0,0
1758259560_6..N01R,032600_6..N01R,6,0,1758259560,06 0526  BBR/PEL,1758277659,1758277665,1506,0,0
1758259620_6..S01R,032700_6..S01R,6,1,1758259620,06 0527  PEL/BBR,1758277476,1758277479,1458,0,0
1758259770_4..S37R,032950_4..S37R,4,1,1758259770,04 0529+ WDL/BWG,1758277071,1758277074,1271,0,0
1758259770_7..S,032950_7..S,7,1,1758259770,07 0529+ MST/34H,1758276228,1758276231,1076,0,0
1758259890_2..S01R,033150_2..S01R,2,1,1758259890,02 0531+ 241/FLA,1758279918,1758279924,2009,0,0
1758259920_3..S01R,033200_3..S01R,3,1,1758259920,03 0532  148/NLT,1758278325,1758278328,1602,0,0
1758259920_5..S03R,033200_5..S03R,5,1,1758259920,05 0532  DYR/FLA,1758279210,1758279213,1811,0,0
1758259980_1..S03R,033300_1..S03R,1,1,1758259980,01 0533  242/SFT,1758277689,1758277695,1434,0,0
1758260010_4..N01R,033350_4..N01R,4,0,1758260010,04 0533+ NLT/WDL,1758279190,1758279195,1805,0,0
1758260040_6..S01R,033400_6..S01R,6,1,1758260040,06 0534  PEL/BBR,1758277929,1758277935,1498,0,0
1758260070_1..N03R,033450_1..N03R,1,0,1758260070,01 0534+ SFT/242,1758277854,1758277860,1398,0,0
1758260070_2..N01R,033450_2..N01R,2,0,1758260070,02 0534+ FLA/241,1758280030,1758280035,1961,0,0
1758260250_7..S,033750_7..S,7,1,1758260250,07 0537+ MST/34H,1758276840,1758276843,1072,0,0
1758260280_4..S06R,033800_4..S06R,4,1,1758260280,04 0538  WDL/UTI,1758278604,1758278610,1584,0,0
1758260310_3..N01R,033850_3..N01R,3,0,1758260310,03 0538+ NLT/148,1758278763,1758278769,1618,0,0
1758260460_1..S03R,034100_1..S03R,1,1,1758260460,01 0541  242/SFT,1758278184,1758278190,1407,0,0
1758260460_6..S01R,034100_6..S01R,6,1,1758260460,06 0541  PEL/BBR,1758278349,1758278355,1450,0,0
1758260490_2..S01R,034150_2..S01R,2,1,1758260490,02 0541+ 241/FLA,1758280419,1758280422,1986,0,0
1758260520_5..S03R,034200_5..S03R,5,1,1758260520,05 0542  DYR/FLA,1758279498,1758279504,1730,0,0
1758260580_5..N01R,034300_5..N01R,5,0,1758260580,05 0543  180/DYR,1758275739,1758275745,758,0,0
1758260610_7..S,034350_7..S,7,1,1758260610,07 0543+ MST/34H,1758277020,1758277025,1040,0,0
1758260640_6..N01R,034400_6..N01R,6,0,1758260640,06 0544  BBR/PEL,1758278484,1758278490,1275,0,0
1758260700_4..S06R,034500_4..S06R,4,1,1758260700,04 0545  WDL/UTI,1758278829,1758278835,1472,0,0
1758260730_3..N90R,034550_3..N90R,3,0,1758260730,03 0545+ 34S/148,1758276648,1758276651,919,0,0
1758260760_3..S01R,034600_3..S01R,3,1,1758260760,03 0546  148/NLT,1758279270,1758279273,1589,0,0
1758260850_5..N60R,034750_5..N60R,5,0,1758260850,05 0547+ NLT/DYR,1758280281,1758280285,1870,0,0
1758260910_1..N03R,034850_1..N03R,1,0,1758260910,01 0548+ SFT/242,1758278565,1758278568,1417,0,0
1758260910_6..S01R,034850_6..S01R,6,1,1758260910,06 0548+ PEL/BBR,1758279207,1758279210,1571,0,0
1758260940_1..S03R,034900_1..S03R,1,1,1758260940,01 0549  242/SFT,1758278664,1758278670,1437,0,0
1758260940_2..N01R,034900_2..N01R,2,0,1758260940,02 0549  FLA/241,1758280848,1758280854,2023,0,0
1758260970_7..S,034950_7..S,7,1,1758260970,07 0549+ MST/34H,1758277509,1758277515,1075,0,0
1758261000_5..S03R,035000_5..S03R,5,1,1758261000,05 0550  DYR/FLA,1758280210,1758280215,1769,0,0
1758261000_GS.N01R,035000_GS.N01R,GS,0,1758261000,0S 0550  GCS/TSS,1758275496,1758275499,533,0,0
1758261060_2..S01R,035100_2..S01R,2,1,1758261060,02 0551  241/FLA,1758281088,1758281094,2012,0,0
1758261210_4..N02R,035350_4..N02R,4,0,1758261210,04 0553+ NLT/WDL,1758280380,1758280386,1815,0,0
1758261210_7..S,035350_7..S,7,1,1758261210,07 0553+ MST/34H,1758277734,1758277740,1110,0,0
1758261210_GS.S01R,035350_GS.S01R,GS,1,1758261210,0S 0553+ TSS/GCS,1758275676,1758275679,581,0,0
1758261240_4..S06R,035400_4..S06R,4,1,1758261240,04 0554  WDL/UTI,1758279280,1758279285,1512,0,0
1758261270_4..N,035450_4..N,4,0,1758261270,04 0554+ BWG/WDL,1758278604,1758278610,687,0,0
1758261270_4..N14R,035450_4..N14R,4,0,1758261270,04 0554+ BWG/WDL,1758275739,1758275745,518,0,0
1758261300_7..N,035500_7..N,7,0,1758261300,07 0555 34H/MST,1758277950,1758277953,1122,0,0
1758261300_GS.N04R,035500_GS.N04R,GS,0,1758261300,0S 0555  GCS/TSS,1758275820,1758275825,539,0,0
1758261420_1..S03R,035700_1..S03R,1,1,1758261420,01 0557  242/SFT,1758279010,1758279015,1356,0,0
1758261420_6..S01R,035700_6..S01R,6,1,1758261420,06 0557  PEL/BBR,1758279504,1758279505,1491,0,0
1758261450_3..S01R,035750_3..S01R,3,1,1758261450,03 0557+ 148/NLT,1758280090,1758280095,1660,0,0
1758261450_7..S,035750_7..S,7,1,1758261450,07 0557+ MST/34H,1758278015,1758278019,1080,0,0
1758261510_3..N01R,035850_3..N01R,3,0,1758261510,03 0558+ NLT/148,1758279930,1758279933,1613,0,0
1758261510_GS.S04R,035850_GS.S04R,GS,1,1758261510,0S 0558+ TSS/GCS,1758275985,1758275990,583,0,0
1758261570_4..S06R,035950_4..S06R,4,1,1758261570,04 0559+ WDL/UTI,1758279765,1758279768,1484,0,0
1758261600_6..N01R,036000_6..N01R,6,0,1758261600,06 0600  BBR/PEL,1758279550,1758279555,1424,0,0
1758261600_GS.N01R,036000_GS.N01R,GS,0,1758261600,0S 0600  GCS/TSS,1758276075,1758276080,527,0,0
1758261630_2..S07R,036050_2..S07R,2,1,1758261630,02 0600+ 238/FLA,1758281680,1758281682,2037,0,0
1758261660_2..N01R,036100_2..N01R,2,0,1758261660,02 0601  FLA/241,1758281892,1758281895,2106,0,0
1758261690_1..N03R,036150_1..N03R,1,0,1758261690,01 0601+ SFT/242,1758279640,1758279645,1450,0,0
1758261690_7..S,036150_7..S,7,1,1758261690,07 0601+ MST/34H,1758278250,1758278253,1112,0,0
1758261720_5..S04R,036200_5..S04R,5,1,1758261720,05 0602  DYR/FLA,1758280660,1758280665,1733,0,0
1758261720_7..N,036200_7..N,7,0,1758261720,07 0602 34H/MST,1758278370,1758278373,1143,0,0
1758261780_5..N01R,036300_5..N01R,5,0,1758261780,05 0603  180/DYR,1758276978,1758276981,767,0,0
1758261810_GS.S01R,036350_GS.S01R,GS,1,1758261810,0S 0603+ TSS/GCS,1758276264,1758276270,578,0,0
1758261840_5..N71R,036400_5..N71R,5,0,1758261840,05 0604  FLA/DYR,1758281400,1758281403,1947,0,0
1758261870_4..S06R,036450_4..S06R,4,1,1758261870,04 0604+ WDL/UTI,1758280210,1758280215,1529,0,0
1758261900_1..S03R,036500_1..S03R,1,1,1758261900,01 0605  242/SFT,1758279540,1758279543,1341,0,0
1758261900_2..S05R,036500_2..S05R,2,1,1758261900,02 0605  241/FLA,1758281850,1758281853,2012,0,0
1758261900_GS.N04R,036500_GS.N04R,GS,0,1758261900,0S 0605  GCS/TSS,1758276378,1758276381,528,0,0
1758261930_3..S01R,036550_3..S01R,3,1,1758261930,03 0605+ 148/NLT,1758280350,1758280356,1555,0,0
1758261930_7..S,036550_7..S,7,1,1758261930,07 0605+ MST/34H,1758278448,1758278454,1082,0,0
1758262050_4..N03R,036750_4..N03R,4,0,1758262050,04 0607+ NLT/WDL,1758280950,1758280956,1731,0,0
1758262080_5..S04R,036800_5..S04R,5,1,1758262080,05 0608  DYR/FLA,1758281298,1758281304,1833,0,0
1758262080_7..N,036800_7..N,7,0,1758262080,07 0608 34H/MST,1758278598,1758278604,1050,0,0
1758262110_GS.S04R,036850_GS.S04R,GS,1,1758262110,0S 0608+ TSS/GCS,1758276570,1758276575,579,0,0
1758262140_3..N42R,036900_3..N42R,3,0,1758262140,03 0609  TSQ/148,1758277925,1758277929,938,0,0
1758262140_6..S,036900_6..S,6X,1,1758262140,06 0609  PEL/BBR,1758279939,1758279945,319,0,0
1758262140_6..S02R,036900_6..S02R,6X,1,1758262140,06 0609  PEL/BBR,1758278694,1758278700,1123,0,0
