trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1756353600_7..S,024000_7..S,7,1,1756353600,07 0400 MST/34H,1756370231,1756370234,1093,0,0
1756353720_5..S32R,024200_5..S32R,5,1,1756353720,05 0402  DYR/180,1756368839,1756368845,732,0,0
1756353780_5..N32R,024300_5..N32R,5,0,1756353780,05 0403  180/DYR,1756369043,1756369046,786,0,0
1756353870_3..S88R,024450_3..S88R,3,1,1756353870,03 0404+ 148/34S,1756369934,1756369940,943,0,0
1756353900_7..N,024500_7..N,7,0,1756353900,07 0405 34H/MST,1756370666,1756370669,1182,0,0
1756353930_1..S03R,024550_1..S03R,1,1,1756353930,01 0405+ 242/SFT,1756371749,1756371755,1613,0,0
1756353930_3..N90R,024550_3..N90R,3,0,1756353930,03 0405+ 34S/148,1756369739,1756369745,891,0,0
1756354140_2..S08R,024900_2..S08R,2,1,1756354140,02 0409  241/FLA,1756375241,1756375244,2355,0,0
1756354170_4..S13X049,024950_4..S13X049,4,1,1756354170,04 0409+ WDL/NLT,1756373669,1756373675,1861,0,0
1756354260_4..N,025100_4..N,4,0,1756354260,04 0411  ATL/WDL,1756372733,1756372736,289,0,0
1756354260_4..N13X006,025100_4..N13X006,4,0,1756354260,04 0411  ATL/WDL,1756371650,1756371653,1318,0,0
1756354350_6..N01R,025250_6..N01R,6,0,1756354350,06 0412+ BBR/PEL,1756372733,1756372736,1607,0,0
1756354410_2..N08R,025350_2..N08R,2,0,1756354410,02 0413+ FLA/241,1756375061,1756375064,2227,0,0
1756354470_1..N03R,025450_1..N03R,1,0,1756354470,01 0414+ SFT/242,1756372481,1756372484,1460,0,0
1756354500_6..S01X119,025500_6..S01X119,6,1,1756354500,06 0415  PEL/BBR,1756371593,1756371596,1223,0,0
1756354800_7..S,026000_7..S,7,1,1756354800,07 0420 MST/34H,1756371265,1756371272,1071,0,0
1756354890_4..S13X049,026150_4..S13X049,4,1,1756354890,04 0421+ WDL/NLT,1756374170,1756374174,1829,0,0
1756354920_5..S32R,026200_5..S32R,5,1,1756354920,05 0422  DYR/180,1756369979,1756369985,715,0,0
1756354980_5..N32R,026300_5..N32R,5,0,1756354980,05 0423  180/DYR,1756370093,1756370096,745,0,0
1756355040_2..S08R,026400_2..S08R,2,1,1756355040,02 0424  241/FLA,1756375670,1756375674,2229,0,0
1756355070_3..S88R,026450_3..S88R,3,1,1756355070,03 0424+ 148/34S,1756370819,1756370825,859,0,0
1756355100_7..N,026500_7..N,7,0,1756355100,07 0425 34H/MST,1756371848,1756371851,1165,0,0
1756355130_1..S03R,026550_1..S03R,1,1,1756355130,01 0425+ 242/SFT,1756372949,1756372955,1439,0,0
1756355130_3..N90R,026550_3..N90R,3,0,1756355130,03 0425+ 34S/148,1756370900,1756370903,880,0,0
1756355460_4..N,027100_4..N,4,0,1756355460,04 0431  ATL/WDL,1756373861,1756373864,285,0,0
