trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1765861200_GS.N01R,030000_GS.N01R,GS,0,1765861200,0S 0500  GCS/TSS,1765879319,1765879325,408,0,0
1765861290_3..S01R,030150_3..S01R,3,1,1765861290,03 0501+ 148/NLT,1765883150,1765883156,1177,0,0
1765861380_2..N08X082,030300_2..N08X082,2,0,1765861380,02 0503  SFT/241,1765884110,1765884116,1375,0,0
1765861380_5..N32R,030300_5..N32R,5,0,1765861380,05 0503  180/DYR,1765879991,1765879994,542,0,0
1765861410_GS.S01R,030350_GS.S01R,GS,1,1765861410,0S 0503+ TSS/GCS,1765879505,1765879511,445,0,0
1765861530_3..N90R,030550_3..N90R,3,0,1765861530,03 0505+ 34S/148,1765880921,1765880924,666,0,0
1765861530_6..S01R,030550_6..S01R,6,1,1765861530,06 0505+ PEL/BBR,1765883015,1765883021,1087,0,0
1765861560_4..S05R,030600_4..S05R,4,1,1765861560,04 0506  WDL/UTI,1765883669,1765883675,1221,0,0
1765861620_4..N01R,030700_4..N01R,4,0,1765861620,04 0507  NLT/WDL,1765884743,1765884746,1269,0,0
1765861740_1..S03R,030900_1..S03R,1,1,1765861740,01 0509  242/SFT,1765883060,1765883066,1096,0,0
1765861740_2..S01R,030900_2..S01R,2,1,1765861740,02 0509  241/FLA,1765885646,1765885649,1689,0,0
1765861770_7..S,030950_7..S,7,1,1765861770,07 0509+ MST/34H,1765882169,1765882175,562,0,0
1765861800_GS.N01R,031000_GS.N01R,GS,0,1765861800,0S 0510  GCS/TSS,1765879889,1765879895,399,0,0
1765861830_2..S08X039,031050_2..S08X039,2,1,1765861830,02 0510+ ATL/FLA,1765880969,1765880975,616,0,0
1765861890_3..S88R,031150_3..S88R,3,1,1765861890,03 0511+ 148/34S,1765881500,1765881506,724,0,0
1765861920_5..S02R,031200_5..S02R,5,1,1765861920,05 0512  180/FLA,1765884101,1765884104,747,0,0
1765861920_5..S03R,031200_5..S03R,5,1,1765861920,05 0512  DYR/FLA,1765884971,1765884974,1460,0,0
1765861920_7..N,031200_7..N,7,0,1765861920,07 0512 34H/MST,1765880195,1765880201,164,0,0
1765861950_5..S02R,031250_5..S02R,5,1,1765861950,05 0512+ 180/FLA,1765880729,1765880735,568,0,0
1765861980_6..S01R,031300_6..S01R,6,1,1765861980,06 0513  PEL/BBR,1765883360,1765883366,1097,0,0
1765862010_GS.S01R,031350_GS.S01R,GS,1,1765862010,0S 0513+ TSS/GCS,1765880099,1765880105,440,0,0
1765862040_4..S06R,031400_4..S06R,4,1,1765862040,04 0514  WDL/UTI,1765883741,1765883744,1175,0,0
1765862070_1..N03R,031450_1..N03R,1,0,1765862070,01 0514+ SFT/242,1765883369,1765883375,1039,0,0
1765862070_6..N01R,031450_6..N01R,6,0,1765862070,06 0514+ BBR/PEL,1765883489,1765883495,1210,0,0
1765862220_1..S03R,031700_1..S03R,1,1,1765862220,01 0517  242/SFT,1765883519,1765883525,1069,0,0
1765862250_3..S01R,031750_3..S01R,3,1,1765862250,03 0517+ 148/NLT,1765884200,1765884206,1210,0,0
1765862250_7..S,031750_7..S,7,1,1765862250,07 0517+ MST/34H,1765882664,1765882670,661,0,0
1765862370_6..S01R,031950_6..S01R,6,1,1765862370,06 0519+ PEL/BBR,1765883930,1765883933,1095,0,0
1765862400_GS.N01R,032000_GS.N01R,GS,0,1765862400,0S 0520  GCS/TSS,1765880474,1765880480,397,0,0
1765862460_2..N01R,032100_2..N01R,2,0,1765862460,02 0521  FLA/241,1765886006,1765886009,1604,0,0
1765862460_2..S01R,032100_2..S01R,2,1,1765862460,02 0521  241/FLA,1765886234,1765886240,1665,0,0
1765862460_7..N,032100_7..N,7,0,1765862460,07 0521 74S/MST,1765881101,1765881194,362,0,0
1765862520_4..S06R,032200_4..S06R,4,1,1765862520,04 0522  WDL/UTI,1765884254,1765884260,1164,0,0
1765862610_7..S,032350_7..S,7,1,1765862610,07 0523+ MST/34H,1765882760,1765882766,679,0,0
1765862610_GS.S01R,032350_GS.S01R,GS,1,1765862610,0S 0523+ TSS/GCS,1765880711,1765880714,444,0,0
1765862640_5..S03R,032400_5..S03R,5,1,1765862640,05 0524  DYR/FLA,1765885421,1765885424,1450,0,0
1765862700_1..S03R,032500_1..S03R,1,1,1765862700,01 0525  242/SFT,1765884020,1765884026,1054,0,0
1765862700_4..N01R,032500_4..N01R,4,0,1765862700,04 0525  NLT/WDL,1765885373,1765885376,1378,0,0
1765862820_6..S01R,032700_6..S01R,6,1,1765862820,06 0527  PEL/BBR,1765884575,1765884578,1178,0,0
1765862820_7..N,032700_7..N,7,0,1765862820,07 0527 34H/MST,1765883444,1765883450,818,0,0
1765862970_4..S37R,032950_4..S37R,4,1,1765862970,04 0529+ WDL/BWG,1765883705,1765883711,902,0,0
1765862970_7..S,032950_7..S,7,1,1765862970,07 0529+ MST/34H,1765883000,1765883006,727,0,0
1765863000_GS.N01R,033000_GS.N01R,GS,0,1765863000,0S 0530  GCS/TSS,1765881074,1765881080,397,0,0
