trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1755748920_5..S32R,024200_5..S32R,5,1,1755748920,05 0402  DYR/180,1755763950,1755763953,706,0,0
1755748950_7..S,024250_7..S,7,1,1755748950,07 0402+ WPT/34H,1755762639,1755763353,367,0,0
1755748980_5..N32R,024300_5..N32R,5,0,1755748980,05 0403  180/DYR,1755763959,1755763965,709,0,0
1755749070_3..S88X001,024450_3..S88X001,3,1,1755749070,03 0404+ 148/34S,1755765513,1755765516,1043,0,0
1755749100_7..N,024500_7..N,7,0,1755749100,07 0405 34H/WPT,1755765789,1755765795,981,0,0
1755749130_1..S03R,024550_1..S03R,1,1,1755749130,01 0405+ 242/SFT,1755766953,1755766956,1427,0,0
1755749130_3..N90X001,024550_3..N90X001,3,0,1755749130,03 0405+ 34S/148,1755765483,1755765486,1029,0,0
1755749220_4..N01X046,024700_4..N01X046,4,0,1755749220,04 0407  NLT/WDL,1755769173,1755769176,2018,0,0
1755749340_2..S08R,024900_2..S08R,2,1,1755749340,02 0409  241/FLA,1755769773,1755769776,2178,0,0
1755749370_4..S13R,024950_4..S13R,4,1,1755749370,04 0409+ WDL/NLT,1755769374,1755769380,1993,0,0
1755749550_6..N01R,025250_6..N01R,6,0,1755749550,06 0412+ BBR/PEL,1755767919,1755767925,1606,0,0
1755749550_7..S,025250_7..S,7,1,1755749550,07 0412+ WPT/34H,1755766194,1755766200,948,0,0
1755749610_2..N08X180,025350_2..N08X180,2,0,1755749610,02 0413+ FLA/241,1755770343,1755770346,2250,0,0
1755749670_1..N03R,025450_1..N03R,1,0,1755749670,01 0414+ SFT/242,1755767529,1755767535,1422,0,0
1755749700_6..S01R,025500_6..S01R,6,1,1755749700,06 0415  PEL/BBR,1755767691,1755767694,1429,0,0
1755750090_4..S13R,026150_4..S13R,4,1,1755750090,04 0421+ WDL/NLT,1755769854,1755769860,1961,0,0
1755750120_5..S32R,026200_5..S32R,5,1,1755750120,05 0422  DYR/180,1755765219,1755765225,726,0,0
1755750150_7..S,026250_7..S,7,1,1755750150,07 0422+ WPT/34H,1755821094,1755821100,13857,0,0
1755750180_5..N32R,026300_5..N32R,5,0,1755750180,05 0423  180/DYR,1755765261,1755765264,737,0,0
1755750240_2..S08R,026400_2..S08R,2,1,1755750240,02 0424  241/FLA,1755770799,1755770805,2212,0,0
1755750270_3..S88X001,026450_3..S88X001,3,1,1755750270,03 0424+ 148/34S,1755766533,1755766536,996,0,0
1755750300_7..N,026500_7..N,7,0,1755750300,07 0425 34H/G-C,1755765078,1755765081,654,0,0
1755750330_1..S03R,026550_1..S03R,1,1,1755750330,01 0425+ 242/SFT,1755768243,1755768246,1452,0,0
1755750330_3..N90X001,026550_3..N90X001,3,0,1755750330,03 0425+ 34S/148,1755766509,1755766515,990,0,0
1755750420_4..N01X046,026700_4..N01X046,4,0,1755750420,04 0427  NLT/WDL,1755770763,1755770766,2122,0,0
1755750600_6..S01R,027000_6..S01R,6,1,1755750600,06 0430  PEL/BBR,1755768660,1755768663,1483,0,0
1755750630_7..N,027050_7..N,7,0,1755750630,=7 0430+ G-C/MST,1755766998,1755767001,522,0,0
1755750750_6..N01R,027250_6..N01R,6,0,1755750750,06 0432+ BBR/PEL,1755769083,1755769086,1595,0,0
1755750810_2..N08X180,027350_2..N08X180,2,0,1755750810,02 0433+ FLA/241,1755771273,1755771276,2176,0,0
1755750870_1..N03R,027450_1..N03R,1,0,1755750870,01 0434+ SFT/242,1755768579,1755768585,1382,0,0
1755750990_4..S01R,027650_4..S01R,4,1,1755750990,04 0436+ WDL/NLT,1755770253,1755770256,1827,0,0
1755751140_2..S01R,027900_2..S01R,2,1,1755751140,02 0439  241/FLA,1755771594,1755771600,2175,0,0
1755751140_7..S,027900_7..S,7,1,1755751140,07 0439 WPT/34H,1755767709,1755767715,1097,0,0
1755751320_5..S32R,028200_5..S32R,5,1,1755751320,05 0442  DYR/180,1755766461,1755766464,737,0,0
1755751320_6..S01R,028200_6..S01R,6,1,1755751320,06 0442  PEL/BBR,1755769269,1755769275,1485,0,0
1755751350_1..S03R,028250_1..S03R,1,1,1755751350,01 0442+ 242/SFT,1755769221,1755769224,1472,0,0
