trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1758945600_7..S,024000_7..S,7,1,1758945600,07 0400 MST/CHS,1758961318,1758961321,845,0,0
1758945630_4..N13X213,024050_4..N13X213,4,0,1758945630,04 0400+ BWG/WDL,1758963464,1758963470,1438,0,0
1758945780_3..S88R,024300_3..S88R,3,1,1758945780,03 0403  148/34S,1758961759,1758961765,976,0,0
1758945810_5..N01X004,024350_5..N01X004,5,0,1758945810,05 0403+ 180/DYR,1758960973,1758960976,766,0,0
1758945870_5..S01X005,024450_5..S01X005,5,1,1758945870,05 0404+ DYR/180,1758961099,1758961105,720,0,0
1758945900_3..N90R,024500_3..N90R,3,0,1758945900,03 0405  34S/148,1758961663,1758961666,870,0,0
1758946050_1..S04R,024750_1..S04R,1,1,1758946050,01 0407+ 238/SFT,1758963746,1758963749,1404,0,0
1758946230_7..N,025050_7..N,7,0,1758946230,07 0410+ 34H/MST,1758962779,1758962785,1124,0,0
1758946320_1..N04X002,025200_1..N04X002,1,0,1758946320,01 0412  SFT/238,1758964121,1758964124,1452,0,0
1758946350_6..N01R,025250_6..N01R,6,0,1758946350,06 0412+ BBR/PEL,1758964328,1758964331,1507,0,0
1758946410_2..N08X154,025350_2..N08X154,2,0,1758946410,02 0413+ FLA/241,1758966464,1758966470,2076,0,0
1758946440_4..S13X020,025400_4..S13X020,4,1,1758946440,04 0414  WDL/BWG,1758964214,1758964220,1477,0,0
1758946740_2..S08R,025900_2..S08R,2,1,1758946740,02 0419  241/FLA,1758967466,1758967469,2263,0,0
1758946770_6..S01X014,025950_6..S01X014,6,1,1758946770,06 0419+ PEL/BBR,1758964484,1758964490,1389,0,0
1758946800_7..S,026000_7..S,7,1,1758946800,07 0420 MST/CHS,1758962554,1758962560,911,0,0
1758946830_4..N13X213,026050_4..N13X213,4,0,1758946830,04 0420+ BWG/WDL,1758964919,1758964925,1505,0,0
1758946920_7..S,026200_7..S,7,1,1758946920,=7 0422 CHS/34H,1758962260,1758962263,285,0,0
1758946980_3..S88R,026300_3..S88R,3,1,1758946980,03 0423  148/34S,1758962903,1758962906,962,0,0
1758947010_5..N01X004,026350_5..N01X004,5,0,1758947010,05 0423+ 180/DYR,1758962029,1758962035,727,0,0
1758947070_5..S01X005,026450_5..S01X005,5,1,1758947070,05 0424+ DYR/180,1758962233,1758962236,702,0,0
1758947100_3..N90R,026500_3..N90R,3,0,1758947100,03 0425  34S/148,1758963179,1758963185,962,0,0
1758947250_1..S04R,026750_1..S04R,1,1,1758947250,01 0427+ 238/SFT,1758965024,1758965030,1444,0,0
1758947430_7..N,027050_7..N,7,0,1758947430,07 0430+ 34H/MST,1758964094,1758964100,1138,0,0
1758947520_1..N04X002,027200_1..N04X002,1,0,1758947520,01 0432  SFT/238,1758965171,1758965174,1412,0,0
1758947550_6..N01R,027250_6..N01R,6,0,1758947550,06 0432+ BBR/PEL,1758965546,1758965549,1510,0,0
1758947610_2..N08X154,027350_2..N08X154,2,0,1758947610,02 0433+ FLA/241,1758968048,1758968051,2228,0,0
1758947640_4..S13X020,027400_4..S13X020,4,1,1758947640,04 0434  WDL/BWG,1758965285,1758965288,1441,0,0
1758947940_2..S08R,027900_2..S08R,2,1,1758947940,02 0439  241/FLA,1758968816,1758968819,2302,0,0
1758947970_6..S01X014,027950_6..S01X014,6,1,1758947970,06 0439+ PEL/BBR,1758966074,1758966080,1492,0,0
1758948000_7..S,028000_7..S,7,1,1758948000,07 0440 MST/34H,1758964529,1758964535,1126,0,0
1758948030_4..N13X213,028050_4..N13X213,4,0,1758948030,04 0440+ BWG/WDL,1758965975,1758965978,1465,0,0
1758948120_7..S,028200_7..S,7,1,1758948120,=7 0442 CHS/34H,1758963476,1758963479,276,0,0
1758948180_3..S88R,028300_3..S88R,3,1,1758948180,03 0443  148/34S,1758963884,1758963890,911,0,0
1758948210_5..N01X004,028350_5..N01X004,5,0,1758948210,05 0443+ 180/DYR,1758963224,1758963230,735,0,0
1758948270_5..S01X005,028450_5..S01X005,5,1,1758948270,05 0444+ DYR/180,1758963584,1758963590,751,0,0
1758948300_3..N90R,028500_3..N90R,3,0,1758948300,03 0445  34S/148,1758964328,1758964331,948,0,0
1758948450_1..S04R,028750_1..S04R,1,1,1758948450,01 0447+ 238/SFT,1758966044,1758966050,1228,0,0
1758948480_3..S04X003,028800_3..S04X003,3,1,1758948480,03 0448  148/FLA,1758967106,1758967109,1673,0,0
