trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1762664520_7..S,030200_7..S,7,1,1762664520,07 0502 WPT/34H,1762684639,1762684645,918,0,0
1762664550_2..S08R,030250_2..S08R,2,1,1762664550,02 0502+ 241/FLA,1762688425,1762688431,1836,0,0
1762664580_3..S88R,030300_3..S88R,3,1,1762664580,03 0503  148/34S,1762684060,1762684066,804,0,0
1762664700_3..N90R,030500_3..N90R,3,0,1762664700,03 0505  34S/148,1762684021,1762684024,728,0,0
1762664760_1..S03R,030600_1..S03R,1,1,1762664760,01 0506  242/SFT,1762686199,1762686205,1225,0,0
1762664910_4..N01X236,030850_4..N01X236,4,0,1762664910,04 0508+ NLT/WDL,1762687759,1762687765,1593,0,0
1762665090_2..N08R,031150_2..N08R,2,0,1762665090,02 0511+ FLA/241,1762689229,1762689235,1872,0,0
1762665120_1..N03R,031200_1..N03R,1,0,1762665120,01 0512  SFT/242,1762686409,1762686415,1205,0,0
1762665120_5..S01X005,031200_5..S01X005,5,1,1762665120,05 0512  DYR/180,1762683940,1762683943,642,0,0
1762665150_6..N01X054,031250_6..N01X054,6,0,1762665150,06 0512+ BBR/PEL,1762686340,1762686346,1187,0,0
1762665240_4..S13X043,031400_4..S13X043,4,1,1762665240,04 0514  WDL/NLT,1762688545,1762688551,1723,0,0
1762665300_5..N01X004,031500_5..N01X004,5,0,1762665300,05 0515  180/DYR,1762684000,1762684003,588,0,0
1762665390_7..N,031650_7..N,7,0,1762665390,07 0516+ 34H/WPT,1762685395,1762685401,873,0,0
1762665510_2..S08R,031850_2..S08R,2,1,1762665510,02 0518+ 241/FLA,1762682884,1762682890,335,0,0
1762665570_6..S01X117,031950_6..S01X117,6,1,1762665570,06 0519+ PEL/BBR,1762686985,1762686991,1213,0,0
1762665720_7..S,032200_7..S,7,1,1762665720,07 0522 WPT/34H,1762685806,1762685809,941,0,0
1762665780_3..S88R,032300_3..S88R,3,1,1762665780,03 0523  148/34S,1762685260,1762685263,810,0,0
1762665900_3..N90R,032500_3..N90R,3,0,1762665900,03 0525  34S/148,1762685290,1762685296,749,0,0
1762665930_2..S08R,032550_2..S08R,2,1,1762665930,02 0525+ 241/FLA,1762690729,1762690735,1832,0,0
1762665960_1..S03R,032600_1..S03R,1,1,1762665960,01 0526  242/SFT,1762687420,1762687423,1239,0,0
1762666110_4..N01X236,032850_4..N01X236,4,0,1762666110,04 0528+ NLT/WDL,1762689178,1762689181,1658,0,0
1762666140_5..S01X005,032900_5..S01X005,5,1,1762666140,05 0529  DYR/180,1762684819,1762684825,643,0,0
1762666260_5..N01X004,033100_5..N01X004,5,0,1762666260,05 0531  180/DYR,1762685131,1762685134,641,0,0
1762666290_2..N08R,033150_2..N08R,2,0,1762666290,02 0531+ FLA/241,1762690228,1762690231,1838,0,0
1762666320_1..N03R,033200_1..N03R,1,0,1762666320,01 0532  SFT/242,1762687630,1762687636,1223,0,0
1762666350_6..N01X054,033250_6..N01X054,6,0,1762666350,06 0532+ BBR/PEL,1762687639,1762687645,1224,0,0
1762666440_4..S13X043,033400_4..S13X043,4,1,1762666440,04 0534  WDL/NLT,1762689994,1762690000,1791,0,0
1762666590_7..N,033650_7..N,7,0,1762666590,07 0536+ 34H/WPT,1762686451,1762686454,854,0,0
1762666740_7..S,033900_7..S,7,1,1762666740,07 0539 WPT/34H,1762761605,1762761611,20426,0,0
1762666770_6..S01X117,033950_6..S01X117,6,1,1762666770,06 0539+ PEL/BBR,1762688338,1762688341,1276,0,0
1762666860_5..S01X005,034100_5..S01X005,5,1,1762666860,05 0541  DYR/180,1762685641,1762685644,626,0,0
1762666980_3..S88R,034300_3..S88R,3,1,1762666980,03 0543  148/34S,1762686811,1762686814,893,0,0
1762667100_3..N90R,034500_3..N90R,3,0,1762667100,03 0545  34S/148,1762686469,1762686475,746,0,0
1762667130_7..S,034550_7..S,7,1,1762667130,07 0545+ WPT/34H,1762687060,1762687066,582,0,0
1762667160_1..S03R,034600_1..S03R,1,1,1762667160,01 0546  242/SFT,1762688584,1762688590,1245,0,0
1762667190_2..N08R,034650_2..N08R,2,0,1762667190,02 0546+ FLA/241,1762691104,1762691110,1858,0,0
1762667280_5..N01X004,034800_5..N01X004,5,0,1762667280,05 0548  180/DYR,1762686361,1762686364,720,0,0
1762667310_2..S08R,034850_2..S08R,2,1,1762667310,02 0548+ 241/FLA,1762691941,1762691944,2089,0,0
1762667310_4..N01X236,034850_4..N01X236,4,0,1762667310,04 0548+ NLT/WDL,1762690189,1762690195,1627,0,0
1762667520_1..N03R,035200_1..N03R,1,0,1762667520,01 0552  SFT/242,1762688614,1762688620,1181,0,0
1762667520_7..S,035200_7..S,7,1,1762667520,07 0552 WPT/34H,1762761605,1762761611,20208,0,0
1762667550_6..N01X054,035250_6..N01X054,6,0,1762667550,06 0552+ BBR/PEL,1762688704,1762688710,1204,0,0
1762667610_4..S01X041,035350_4..S01X041,4,1,1762667610,04 0553+ WDL/NLT,1762690204,1762690210,1573,0,0
1762667670_6..S01X117,035450_6..S01X117,6,1,1762667670,06 0554+ PEL/BBR,1762689094,1762689100,1229,0,0
1762667790_7..N,035650_7..N,7,0,1762667790,07 0556+ 34H/WPT,1762687870,1762687873,906,0,0
1762667820_5..S01X005,035700_5..S01X005,5,1,1762667820,05 0557  DYR/180,1762686799,1762686805,686,0,0
