trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1764392400_6..N04X103,030000_6..N04X103,6,0,1764392400,06 0500  125/PEL,1764412240,1764412246,749,0,0
1764392400_7..N,030000_7..N,7X,0,1764392400,E7 0500 34H/MST,1764412360,1764412366,565,0,0
1764392520_5..S32R,030200_5..S32R,5,1,1764392520,05 0502  DYR/180,1764411256,1764411260,552,0,0
1764392580_3..S88R,030300_3..S88R,3,1,1764392580,03 0503  148/34S,1764411785,1764411790,658,0,0
1764392580_5..N32R,030300_5..N32R,5,0,1764392580,05 0503  180/DYR,1764411376,1764411380,576,0,0
1764392610_1..S03X025,030350_1..S03X025,1,1,1764392610,01 0503+ 242/SFT,1764413845,1764413851,1070,0,0
1764392670_6..S04X001,030450_6..S04X001,6,1,1764392670,06 0504+ MOT/BBR,1764412690,1764412696,779,0,0
1764392700_3..N90R,030500_3..N90R,3,0,1764392700,03 0505  34S/148,1764412000,1764412006,641,0,0
1764392910_4..N13X022,030850_4..N13X022,4,0,1764392910,04 0508+ NLT/WDL,1764416296,1764416299,1500,0,0
1764393060_7..N,031100_7..N,7,0,1764393060,07 0511 34H/MST,1764489605,1764489611,16199,0,0
1764393090_2..N08X004,031150_2..N08X004,2,0,1764393090,02 0511+ FLA/241,1764417016,1764417019,1584,0,0
1764393090_6..S04X103,031150_6..S04X103,6,1,1764393090,06 0511+ PEL/125,1764412825,1764412831,746,0,0
1764393120_1..N03R,031200_1..N03R,1,0,1764393120,01 0512  SFT/242,1764414586,1764414589,1098,0,0
1764393120_7..S,031200_7..S,7,1,1764393120,07 0512 MST/34H,1764413494,1764413500,884,0,0
1764393150_6..N04X001,031250_6..N04X001,6,0,1764393150,06 0512+ BBR/MOT,1764413105,1764413110,801,0,0
1764393240_4..S41R,031400_4..S41R,4,1,1764393240,04 0514  WDL/UTI,1764415720,1764415726,1325,0,0
1764393540_2..S01R,031900_2..S01R,2,1,1764393540,02 0519  241/FLA,1764416845,1764416851,1490,0,0
1764393630_1..S03X025,032050_1..S03X025,1,1,1764393630,01 0520+ 242/SFT,1764414976,1764414979,1353,0,0
1764393660_3..S01R,032100_3..S01R,3,1,1764393660,03 0521  148/NLT,1764415546,1764415549,1170,0,0
1764393720_5..S01R,032200_5..S01R,5,1,1764393720,05 0522  DYR/180,1764412835,1764412840,628,0,0
1764393780_5..N32R,032300_5..N32R,5,0,1764393780,05 0523  180/DYR,1764412780,1764412786,617,0,0
1764393810_6..S04X103,032350_6..S04X103,6,1,1764393810,06 0523+ PEL/125,1764414016,1764414019,863,0,0
1764393870_6..S04X001,032450_6..S04X001,6,1,1764393870,06 0524+ MOT/BBR,1764413830,1764413836,767,0,0
1764393900_3..N90R,032500_3..N90R,3,0,1764393900,03 0525  34S/148,1764413155,1764413161,632,0,0
1764394020_6..N04X103,032700_6..N04X103,6,0,1764394020,06 0527  125/PEL,1764414034,1764414040,629,0,0
1764394020_7..S,032700_7..S,7,1,1764394020,07 0527 MST/34H,1764414460,1764414466,851,0,0
1764394110_4..N13X022,032850_4..N13X022,4,0,1764394110,04 0528+ NLT/WDL,1764417394,1764417400,1480,0,0
1764394230_7..N,033050_7..N,7,0,1764394230,07 0530+ 34H/MST,1764414544,1764414550,868,0,0
1764394290_1..S03X025,033150_1..S03X025,1,1,1764394290,01 0531+ 242/SFT,1764415564,1764415570,1054,0,0
1764394290_2..N08X004,033150_2..N08X004,2,0,1764394290,02 0531+ FLA/241,1764418054,1764418060,1546,0,0
1764394320_1..N03R,033200_1..N03R,1,0,1764394320,01 0532  SFT/242,1764415726,1764415729,1086,0,0
1764394350_4..S06R,033250_4..S06R,4,1,1764394350,04 0532+ WDL/UTI,1764416140,1764416146,1171,0,0
1764394350_6..N04X001,033250_6..N04X001,6,0,1764394350,06 0532+ BBR/MOT,1764414559,1764414565,853,0,0
1764394410_2..S01R,033350_2..S01R,2,1,1764394410,02 0533+ 241/FLA,1764417505,1764417511,1442,0,0
1764394500_5..S01R,033500_5..S01R,5,1,1764394500,05 0535  DYR/180,1764413434,1764413440,568,0,0
1764394530_6..S04X103,033550_6..S04X103,6,1,1764394530,06 0535+ PEL/125,1764414574,1764414580,796,0,0
1764394590_1..S03X025,033650_1..S03X025,1,1,1764394590,01 0536+ 242/SFT,1764416125,1764416131,1106,0,0
1764394740_7..S,033900_7..S,7,1,1764394740,07 0539 MST/34H,1764414826,1764414829,836,0,0
1764394800_5..N01R,034000_5..N01R,5,0,1764394800,05 0540  180/DYR,1764413776,1764413779,568,0,0
1764394800_6..S04X001,034000_6..S04X001,6,1,1764394800,06 0540  MOT/BBR,1764414745,1764414751,770,0,0
1764394860_3..S01R,034100_3..S01R,3,1,1764394860,03 0541  148/NLT,1764416425,1764416431,1106,0,0
1764394950_5..S08R,034250_5..S08R,5,1,1764394950,05 0542+ DYR/BWG,1764416515,1764416521,1064,0,0
1764395070_4..N01X023,034450_4..N01X023,4,0,1764395070,04 0544+ NLT/WDL,1764417949,1764417955,1351,0,0
1764395070_4..S06R,034450_4..S06R,4,1,1764395070,04 0544+ WDL/UTI,1764416770,1764416776,1115,0,0
1764395100_2..S01R,034500_2..S01R,2,1,1764395100,02 0545  241/FLA,1764418576,1764418579,1470,0,0
1764395100_3..N90R,034500_3..N90R,3,0,1764395100,03 0545  34S/148,1764414694,1764414700,700,0,0
