trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1755230520_5..S32R,024200_5..S32R,5,1,1755230520,05 0402  DYR/180,1755245504,1755245510,695,0,0
1755230580_5..N32R,024300_5..N32R,5,0,1755230580,05 0403  180/DYR,1755245714,1755245720,755,0,0
1755230730_1..S03R,024550_1..S03R,1,1,1755230730,01 0405+ 242/SFT,1755248546,1755248549,1594,0,0
1755230820_4..N,024700_4..N,4,0,1755230820,04 0407  NLT/WDL,1755250994,1755251000,299,0,0
1755230820_4..N13R,024700_4..N13R,4,0,1755230820,04 0407  NLT/WDL,1755249879,1755249881,1986,0,0
1755230910_7..S,024850_7..S,7,1,1755230910,07 0408+ MST/34H,1755246566,1755246569,950,0,0
1755231030_7..N,025050_7..N,7,0,1755231030,07 0410+ 34H/MST,1755247571,1755247574,1244,0,0
1755231090_2..S08R,025150_2..S08R,2,1,1755231090,02 0411+ 241/FLA,1755251409,1755251411,2540,0,0
1755231150_6..N01R,025250_6..N01R,6,0,1755231150,06 0412+ BBR/PEL,1755249545,1755249549,1817,0,0
1755231210_2..N08R,025350_2..N08R,2,0,1755231210,02 0413+ FLA/241,1755251729,1755251735,2401,0,0
1755231270_1..N03R,025450_1..N03R,1,0,1755231270,01 0414+ SFT/242,1755249126,1755249128,1619,0,0
1755231300_6..S01R,025500_6..S01R,6,1,1755231300,06 0415  PEL/BBR,1755249231,1755249233,1652,0,0
1755231390_4..S13R,025650_4..S13R,4,1,1755231390,04 0416+ WDL/NLT,1755251289,1755251291,1943,0,0
1755231720_5..S32R,026200_5..S32R,5,1,1755231720,05 0422  DYR/180,1755246818,1755246821,798,0,0
1755231780_5..N32R,026300_5..N32R,5,0,1755231780,05 0423  180/DYR,1755246878,1755246881,817,0,0
1755231930_1..S03R,026550_1..S03R,1,1,1755231930,01 0425+ 242/SFT,1755249905,1755249909,1673,0,0
1755232020_4..N,026700_4..N,4,0,1755232020,04 0427  NLT/WDL,1755251979,1755251981,304,0,0
1755232020_4..N13R,026700_4..N13R,4,0,1755232020,04 0427  NLT/WDL,1755250839,1755250841,1923,0,0
1755232200_6..S01R,027000_6..S01R,6,1,1755232200,06 0430  PEL/BBR,1755250406,1755250409,1728,0,0
1755232230_7..N,027050_7..N,7,0,1755232230,07 0430+ 34H/MST,1755248915,1755248916,1336,0,0
1755232350_6..N01R,027250_6..N01R,6,0,1755232350,06 0432+ BBR/PEL,1755250595,1755250599,1778,0,0
1755232410_2..N08R,027350_2..N08R,2,0,1755232410,02 0433+ FLA/241,1755252878,1755252881,2386,0,0
1755232440_2..S08R,027400_2..S08R,2,1,1755232440,02 0434  241/FLA,1755253028,1755253031,2426,0,0
1755232470_1..N03R,027450_1..N03R,1,0,1755232470,01 0434+ SFT/242,1755250496,1755250499,1672,0,0
1755232650_7..S,027750_7..S,7,1,1755232650,07 0437+ MST/CHS,1755248714,1755248720,1175,0,0
1755232710_4..S01R,027850_4..S01R,4,1,1755232710,04 0438+ WDL/NLT,1755251469,1755251471,1931,0,0
1755232920_5..S32R,028200_5..S32R,5,1,1755232920,05 0442  DYR/180,1755248006,1755248009,868,0,0
1755232920_6..S01R,028200_6..S01R,6,1,1755232920,06 0442  PEL/BBR,1755250910,1755250914,1703,0,0
1755232950_1..S03R,028250_1..S03R,1,1,1755232950,01 0442+ 242/SFT,1755250889,1755250895,1698,0,0
1755232980_5..N32R,028300_5..N32R,5,0,1755232980,05 0443  180/DYR,1755248144,1755248150,909,0,0
1755233070_3..S88R,028450_3..S88R,3,1,1755233070,03 0444+ 148/34S,1755249029,1755249035,1109,0,0
1755233130_3..N90R,028550_3..N90R,3,0,1755233130,03 0445+ 34S/148,1755249206,1755249209,1165,0,0
1755233190_4..N,028650_4..N,4,0,1755233190,04 0446+ NLT/WDL,1755253250,1755253253,313,0,0
1755233190_4..N13R,028650_4..N13R,4,0,1755233190,04 0446+ NLT/WDL,1755252059,1755252065,1930,0,0
1755233190_7..S,028650_7..S,7,1,1755233190,07 0446+ MST/CHS,1755249059,1755249065,1131,0,0
1755233310_4..S01R,028850_4..S01R,4,1,1755233310,04 0448+ WDL/NLT,1755252149,1755252155,1954,0,0
1755233520_2..S01R,029200_2..S01R,2,1,1755233520,02 0452  241/FLA,1755253688,1755253691,2260,0,0
1755233550_6..N01R,029250_6..N01R,6,0,1755233550,06 0452+ BBR/PEL,1755251549,1755251555,1699,0,0
1755233610_2..N08R,029350_2..N08R,2,0,1755233610,02 0453+ FLA/241,1755254240,1755254243,2386,0,0
1755233640_6..S01R,029400_6..S01R,6,1,1755233640,06 0454  PEL/BBR,1755251429,1755251435,1667,0,0
1755233670_1..N03R,029450_1..N03R,1,0,1755233670,01 0454+ SFT/242,1755251429,1755251435,1567,0,0
1755233850_1..S03R,029750_1..S03R,1,1,1755233850,01 0457+ 242/SFT,1755251619,1755251621,1617,0,0
1755233880_4..S,029800_4..S,4,1,1755233880,04 0458  WDL/UTI,1755251964,1755251966,1188,0,0
1755233880_4..S37R,029800_4..S37R,4,1,1755233880,04 0458  WDL/BWG,1755247784,1755247790,521,0,0
1755233880_7..S,029800_7..S,7,1,1755233880,07 0458 MST/34H,1755250454,1755250460,1285,0,0
1755233910_7..N,029850_7..N,7,0,1755233910,07 0458+ 34H/MST,1755250625,1755250629,1339,0,0
1755233940_5..S32R,029900_5..S32R,5,1,1755233940,05 0459  DYR/180,1755249074,1755249080,929,0,0
1755234090_3..S01R,030150_3..S01R,3,1,1755234090,03 0501+ 148/NLT,1755252459,1755252461,1744,0,0
1755234090_7..S,030150_7..S,7,1,1755234090,=7 0501+ CHS/34H,1755249440,1755249444,220,0,0
1755234120_2..S01R,030200_2..S01R,2,1,1755234120,02 0502  241/FLA,1755254288,1755254294,2200,0,0
1755234180_5..N32R,030300_5..N32R,5,0,1755234180,05 0503  180/DYR,1755249284,1755249290,897,0,0
1755234330_3..N90R,030550_3..N90R,3,0,1755234330,03 0505+ 34S/148,1755250136,1755250139,1026,0,0
1755234330_4..N,030550_4..N,4,0,1755234330,04 0505+ NLT/WDL,1755253418,1755253424,543,0,0
