trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1755316800_7..S,024000_7..S,7,1,1755316800,07 0400 MST/34H,1755333359,1755333365,1100,0,0
1755316800_GS.N01R,024000_GS.N01R,GS,0,1755316800,0S 0400  GCS/TSS,1755331271,1755331274,527,0,0
1755316890_4..N,024150_4..N,4,0,1755316890,04 0401+ GC /WDL,1755333896,1755333899,288,0,0
1755316890_4..N13X156,024150_4..N13X156,4,0,1755316890,04 0401+ GC /WDL,1755332813,1755332816,936,0,0
1755316920_5..S32R,024200_5..S32R,5,1,1755316920,05 0402  DYR/180,1755331949,1755331955,707,0,0
1755316980_3..S01R,024300_3..S01R,3,1,1755316980,03 0403  148/NLT,1755335294,1755335300,1597,0,0
1755316980_5..N32R,024300_5..N32R,5,0,1755316980,05 0403  180/DYR,1755332081,1755332084,742,0,0
1755317010_GS.S01R,024350_GS.S01R,GS,1,1755317010,0S 0403+ TSS/GCS,1755331478,1755331481,582,0,0
1755317160_1..S03R,024600_1..S03R,1,1,1755317160,01 0406  242/SFT,1755335075,1755335078,1496,0,0
1755317340_2..S08R,024900_2..S08R,2,1,1755317340,02 0409  241/FLA,1755338585,1755338588,2375,0,0
1755317400_GS.N01R,025000_GS.N01R,GS,0,1755317400,0S 0410  GCS/TSS,1755331874,1755331880,527,0,0
1755317430_7..N,025050_7..N,7,0,1755317430,07 0410+ 34H/MST,1755334034,1755334040,1143,0,0
1755317520_1..N03R,025200_1..N03R,1,0,1755317520,01 0412  SFT/242,1755335624,1755335630,1525,0,0
1755317610_2..N08R,025350_2..N08R,2,0,1755317610,02 0413+ FLA/241,1755338195,1755338198,2371,0,0
1755317610_GS.S01R,025350_GS.S01R,GS,1,1755317610,0S 0413+ TSS/GCS,1755332075,1755332078,580,0,0
1755317640_4..S13X075,025400_4..S13X075,4,1,1755317640,04 0414  WDL/GC,1755334484,1755334490,1221,0,0
1755317790_6..N01X012,025650_6..N01X012,6,0,1755317790,06 0416+ GC /PEL,1755335024,1755335030,1285,0,0
1755317970_3..N01R,025950_3..N01R,3,0,1755317970,03 0419+ NLT/148,1755336391,1755336395,1640,0,0
1755317970_6..S01X053,025950_6..S01X053,6,1,1755317970,06 0419+ PEL/GC,1755335444,1755335450,1317,0,0
1755318000_7..S,026000_7..S,7,1,1755318000,07 0420 MST/34H,1755334559,1755334565,1078,0,0
1755318000_GS.N01R,026000_GS.N01R,GS,0,1755318000,0S 0420  GCS/TSS,1755332480,1755332483,528,0,0
1755318090_4..N,026150_4..N,4,0,1755318090,04 0421+ GC /WDL,1755335156,1755335159,344,0,0
1755318090_4..N13X156,026150_4..N13X156,4,0,1755318090,04 0421+ GC /WDL,1755333866,1755333869,896,0,0
1755318120_5..S32R,026200_5..S32R,5,1,1755318120,05 0422  DYR/180,1755333206,1755333209,721,0,0
1755318180_3..S01R,026300_3..S01R,3,1,1755318180,03 0423  148/NLT,1755336254,1755336256,1570,0,0
1755318180_5..N32R,026300_5..N32R,5,0,1755318180,05 0423  180/DYR,1755333245,1755333248,731,0,0
1755318210_GS.S01R,026350_GS.S01R,GS,1,1755318210,0S 0423+ TSS/GCS,1755332669,1755332675,578,0,0
1755318360_1..S03R,026600_1..S03R,1,1,1755318360,01 0426  242/SFT,1755336263,1755336266,1493,0,0
1755318600_GS.N01R,027000_GS.N01R,GS,0,1755318600,0S 0430  GCS/TSS,1755333086,1755333089,529,0,0
1755318630_7..N,027050_7..N,7,0,1755318630,07 0430+ 34H/MST,1755335195,1755335198,1078,0,0
1755318720_1..N03R,027200_1..N03R,1,0,1755318720,01 0432  SFT/242,1755336464,1755336466,1480,0,0
1755318810_2..N08R,027350_2..N08R,2,0,1755318810,02 0433+ FLA/241,1755340094,1755340100,2607,0,0
1755318810_GS.S01R,027350_GS.S01R,GS,1,1755318810,0S 0433+ TSS/GCS,1755333281,1755333284,580,0,0
1755318840_4..S13X075,027400_4..S13X075,4,1,1755318840,04 0434  WDL/GC,1755335735,1755335738,1239,0,0
1755318990_6..N01X012,027650_6..N01X012,6,0,1755318990,06 0436+ GC /PEL,1755336074,1755336076,1270,0,0
1755319140_2..S08R,027900_2..S08R,2,1,1755319140,02 0439  241/FLA,1755340025,1755340028,2508,0,0
1755319170_3..N01R,027950_3..N01R,3,0,1755319170,03 0439+ NLT/148,1755338045,1755338048,1842,0,0
1755319170_6..S01X053,027950_6..S01X053,6,1,1755319170,06 0439+ PEL/GC,1755336404,1755336406,1301,0,0
1755319200_7..S,028000_7..S,7,1,1755319200,07 0440 MST/34H,1755417616,1755417619,23701,0,0
1755319200_GS.N01R,028000_GS.N01R,GS,0,1755319200,0S 0440  GCS/TSS,1755333680,1755333683,527,0,0
1755319290_4..N,028150_4..N,4,0,1755319290,04 0441+ GC /WDL,1755336331,1755336335,339,0,0
1755319290_4..N13X156,028150_4..N13X156,4,0,1755319290,04 0441+ GC /WDL,1755335219,1755335225,938,0,0
1755319320_5..S32R,028200_5..S32R,5,1,1755319320,05 0442  DYR/180,1755334535,1755334538,755,0,0
1755319380_3..S01R,028300_3..S01R,3,1,1755319380,03 0443  148/NLT,1755338966,1755338969,2133,0,0
1755319380_5..N32R,028300_5..N32R,5,0,1755319380,05 0443  180/DYR,1755334514,1755334520,750,0,0
1755319410_GS.S01R,028350_GS.S01R,GS,1,1755319410,0S 0443+ TSS/GCS,1755333875,1755333878,579,0,0
1755319560_1..S03R,028600_1..S03R,1,1,1755319560,01 0446  242/SFT,1755337271,1755337274,1552,0,0
1755319560_7..S,028600_7..S,7,1,1755319560,07 0446 MST/34H,1755335876,1755335879,1064,0,0
1755319770_2..S01R,028950_2..S01R,2,1,1755319770,E2 0449+ 241/FLA,1755340394,1755340400,1876,0,0
1755319800_GS.N01R,029000_GS.N01R,GS,0,1755319800,0S 0450  GCS/TSS,1755334274,1755334280,526,0,0
1755319830_7..N,029050_7..N,7,0,1755319830,07 0450+ 34H/MST,1755336383,1755336386,1151,0,0
1755319920_1..N03R,029200_1..N03R,1,0,1755319920,01 0452  SFT/242,1755337673,1755337676,1558,0,0
1755320010_2..N08R,029350_2..N08R,2,0,1755320010,02 0453+ FLA/241,1755340436,1755340439,2379,0,0
1755320010_GS.S01R,029350_GS.S01R,GS,1,1755320010,0S 0453+ TSS/GCS,1755334478,1755334481,580,0,0
1755320040_4..S13X075,029400_4..S13X075,4,1,1755320040,04 0454  WDL/GC,1755336953,1755336956,1320,0,0
1755320190_6..N01X012,029650_6..N01X012,6,0,1755320190,06 0456+ GC /PEL,1755337313,1755337316,1359,0,0
1755320340_2..S01R,029900_2..S01R,2,1,1755320340,02 0459  241/FLA,1755340865,1755340868,2413,0,0
1755320370_3..N01R,029950_3..N01R,3,0,1755320370,03 0459+ NLT/148,1755339314,1755339320,1930,0,0
1755320370_6..S01X053,029950_6..S01X053,6,1,1755320370,06 0459+ PEL/GC,1755337591,1755337595,1372,0,0
1755320400_GS.N01R,030000_GS.N01R,GS,0,1755320400,0S 0500  GCS/TSS,1755334886,1755334889,530,0,0
1755320490_4..N,030150_4..N,4,0,1755320490,04 0501+ GC /WDL,1755337433,1755337436,371,0,0
1755320490_4..N13X156,030150_4..N13X156,4,0,1755320490,04 0501+ GC /WDL,1755336301,1755336305,948,0,0
1755320520_5..S32R,030200_5..S32R,5,1,1755320520,05 0502  DYR/180,1755335564,1755335570,711,0,0
1755320580_3..S01R,030300_3..S01R,3,1,1755320580,03 0503  148/NLT,1755339074,1755339080,1848,0,0
1755320580_5..N32R,030300_5..N32R,5,0,1755320580,05 0503  180/DYR,1755335606,1755335609,722,0,0
1755320610_1..S03R,030350_1..S03R,1,1,1755320610,01 0503+ 242/SFT,1755338326,1755338330,1615,0,0
1755320610_GS.S01R,030350_GS.S01R,GS,1,1755320610,0S 0503+ TSS/GCS,1755335090,1755335096,584,0,0
1755321000_GS.N01R,031000_GS.N01R,GS,0,1755321000,0S 0510  GCS/TSS,1755335474,1755335480,528,0,0
1755321030_7..N,031050_7..N,7,0,1755321030,07 0510+ 34H/MST,1755337681,1755337685,1279,0,0
1755321090_2..N08R,031150_2..N08R,2,0,1755321090,02 0511+ FLA/241,1755341816,1755341819,2455,0,0
1755321120_1..N03R,031200_1..N03R,1,0,1755321120,01 0512  SFT/242,1755339125,1755339128,1704,0,0
1755321150_7..S,031250_7..S,7,1,1755321150,07 0512+ MST/34H,1755337646,1755337649,1187,0,0
1755321210_GS.S01R,031350_GS.S01R,GS,1,1755321210,0S 0513+ TSS/GCS,1755335684,1755335686,585,0,0
1755321240_4..S13X075,031400_4..S13X075,4,1,1755321240,04 0514  WDL/GC,1755338176,1755338180,1408,0,0
1755321270_6..S01X053,031450_6..S01X053,6,1,1755321270,06 0514+ PEL/GC,1755338438,1755338441,1410,0,0
1755321390_6..N01X012,031650_6..N01X012,6,0,1755321390,06 0516+ GC /PEL,1755338804,1755338810,1525,0,0
1755321540_2..S01R,031900_2..S01R,2,1,1755321540,02 0519  241/FLA,1755341546,1755341549,2277,0,0
1755321570_3..N01R,031950_3..N01R,3,0,1755321570,03 0519+ NLT/148,1755340235,1755340238,1847,0,0
1755321600_GS.N01R,032000_GS.N01R,GS,0,1755321600,0S 0520  GCS/TSS,1755336071,1755336074,552,0,0
1755321630_1..S03R,032050_1..S03R,1,1,1755321630,01 0520+ 242/SFT,1755339386,1755339389,1621,0,0
1755321660_3..S01R,032100_3..S01R,3,1,1755321660,03 0521  148/NLT,1755339815,1755339818,1735,0,0
1755321690_4..N,032150_4..N,4,0,1755321690,04 0521+ GC /WDL,1755338726,1755338729,364,0,0
1755321690_4..N13X156,032150_4..N13X156,4,0,1755321690,04 0521+ GC /WDL,1755337598,1755337601,1055,0,0
1755321780_5..N32R,032300_5..N32R,5,0,1755321780,05 0523  180/DYR,1755337100,1755337103,891,0,0
1755321810_GS.S01R,032350_GS.S01R,GS,1,1755321810,0S 0523+ TSS/GCS,1755336286,1755336290,624,0,0
1755321840_5..S01R,032400_5..S01R,5,1,1755321840,05 0524  DYR/180,1755337043,1755337046,872,0,0
1755322050_7..S,032750_7..S,7,1,1755322050,07 0527+ MST/34H,1755338540,1755338543,1238,0,0
1755322170_6..S01X053,032950_6..S01X053,6,1,1755322170,06 0529+ PEL/GC,1755339656,1755339659,1533,0,0
1755322200_GS.N01R,033000_GS.N01R,GS,0,1755322200,0S 0530  GCS/TSS,1755336676,1755336680,593,0,0
1755322290_1..S03R,033150_1..S03R,1,1,1755322290,01 0531+ 242/SFT,1755340025,1755340028,1631,0,0
1755322290_2..N08R,033150_2..N08R,2,0,1755322290,02 0531+ FLA/241,1755342974,1755342980,2417,0,0
1755322320_1..N03R,033200_1..N03R,1,0,1755322320,01 0532  SFT/242,1755340046,1755340049,1637,0,0
1755322350_4..S13X075,033250_4..S13X075,4,1,1755322350,04 0532+ WDL/GC,1755339404,1755339410,1466,0,0
1755322410_2..S01R,033350_2..S01R,2,1,1755322410,02 0533+ 241/FLA,1755342275,1755342278,2231,0,0
1755322410_GS.S01R,033350_GS.S01R,GS,1,1755322410,0S 0533+ TSS/GCS,1755336886,1755336890,661,0,0
1755322590_6..N01X012,033650_6..N01X012,6,0,1755322590,06 0536+ GC /PEL,1755339806,1755339809,1493,0,0
1755322710_7..N,033850_7..N,7,0,1755322710,07 0538+ 34H/MST,1755339110,1755339113,1255,0,0
1755322740_5..S01R,033900_5..S01R,5,1,1755322740,05 0539  DYR/180,1755337976,1755337979,941,0,0
1755322770_3..N,033950_3..N,3,0,1755322770,03 0539+ NLT/148,1755341615,1755341618,322,0,0
1755322770_3..N01R,033950_3..N01R,3,0,1755322770,03 0539+ NLT/148,1755340340,1755340343,1555,0,0
1755322770_7..S,033950_7..S,7,1,1755322770,07 0539+ MST/34H,1755339308,1755339311,1316,0,0
1755322800_GS.N01R,034000_GS.N01R,GS,0,1755322800,0S 0540  GCS/TSS,1755337276,1755337280,629,0,0
1755322860_3..S01R,034100_3..S01R,3,1,1755322860,03 0541  148/NLT,1755341264,1755341270,1802,0,0
1755322890_1..S03R,034150_1..S03R,1,1,1755322890,01 0541+ 242/SFT,1755340766,1755340769,1669,0,0
1755322890_4..N,034150_4..N,4,0,1755322890,04 0541+ GC /WDL,1755339695,1755339698,325,0,0
1755322890_4..N13X156,034150_4..N13X156,4,0,1755322890,04 0541+ GC /WDL,1755338588,1755338591,1058,0,0
1755322890_6..S01X053,034150_6..S01X053,6,1,1755322890,06 0541+ PEL/GC,1755340235,1755340238,1527,0,0
1755322980_5..N01R,034300_5..N01R,5,0,1755322980,05 0543  180/DYR,1755338234,1755338240,947,0,0
1755323010_GS.S01R,034350_GS.S01R,GS,1,1755323010,0S 0543+ TSS/GCS,1755337475,1755337478,694,0,0
1755323070_4..S13X075,034450_4..S13X075,4,1,1755323070,04 0544+ WDL/GC,1755340055,1755340058,1399,0,0
1755323100_2..S01R,034500_2..S01R,2,1,1755323100,02 0545  241/FLA,1755343004,1755343010,2185,0,0
1755323250_2..N,034750_2..N,2,0,1755323250,02 0547+ FLA/241,1755343418,1755343421,758,0,0
1755323250_2..N01R,034750_2..N01R,2,0,1755323250,02 0547+ FLA/241,1755340499,1755340505,1518,0,0
1755323370_7..S,034950_7..S,7,1,1755323370,07 0549+ MST/34H,1755339836,1755339839,1279,0,0
1755323400_GS.N01R,035000_GS.N01R,GS,0,1755323400,0S 0550  GCS/TSS,1755337886,1755337889,655,0,0
1755323490_1..S03R,035150_1..S03R,1,1,1755323490,01 0551+ 242/SFT,1755341315,1755341318,1639,0,0
1755323520_1..N03R,035200_1..N03R,1,0,1755323520,01 0552  SFT/242,1755341246,1755341249,1621,0,0
1755323580_2..S01R,035300_2..S01R,2,1,1755323580,02 0553  241/FLA,1755343358,1755343361,2183,0,0
1755323580_3..N01R,035300_3..N01R,3,0,1755323580,03 0553  NLT/148,1755342035,1755342038,1831,0,0
1755323610_6..S01X053,035350_6..S01X053,6,1,1755323610,06 0553+ PEL/GC,1755340925,1755340928,1535,0,0
1755323610_GS.S01R,035350_GS.S01R,GS,1,1755323610,0S 0553+ TSS/GCS,1755338093,1755338096,724,0,0
1755323760_3..S01R,035600_3..S01R,3,1,1755323760,03 0556  148/NLT,1755341954,1755341960,1712,0,0
1755323790_4..S13X075,035650_4..S13X075,4,1,1755323790,04 0556+ WDL/GC,1755340706,1755340709,1379,0,0
1755323790_6..N01X012,035650_6..N01X012,6,0,1755323790,06 0556+ GC /PEL,1755340865,1755340868,1421,0,0
1755323880_5..S01R,035800_5..S01R,5,1,1755323880,05 0558  DYR/180,1755339035,1755339038,923,0,0
1755323910_7..S,035850_7..S,7,1,1755323910,07 0558+ MST/34H,1755340355,1755340358,1223,0,0
1755323970_1..S03R,035950_1..S03R,1,1,1755323970,01 0559+ 242/SFT,1755341675,1755341678,1537,0,0
1755324000_GS.N01R,036000_GS.N01R,GS,0,1755324000,0S 0600  GCS/TSS,1755338516,1755338519,1999,0,0
1755324060_2..S,036100_2..S,2,1,1755324060,02 0601  241/FLA,1755344198,1755344201,246,0,0
1755324060_2..S01R,036100_2..S01R,2,1,1755324060,02 0601  241/FLA,1755343148,1755343151,1929,0,0
1755324090_4..N,036150_4..N,4,0,1755324090,04 0601+ GC /WDL,1755341276,1755341279,290,0,0
1755324090_4..N13X156,036150_4..N13X156,4,0,1755324090,04 0601+ GC /WDL,1755340190,1755340193,1141,0,0
1755324180_2..N01R,036300_2..N01R,2,0,1755324180,02 0603  FLA/241,1755344609,1755344615,2316,0,0
1755324180_5..N01R,036300_5..N01R,5,0,1755324180,05 0603  180/DYR,1755339344,1755339350,645,0,0
1755324210_6..S01X053,036350_6..S01X053,6,1,1755324210,06 0603+ PEL/GC,1755341495,1755341498,1489,0,0
1755324240_GS.S01R,036400_GS.S01R,GS,1,1755324240,0S 0604  TSS/GCS,1755338731,1755338735,727,0,0
1755324330_3..N01R,036550_3..N01R,3,0,1755324330,03 0605+ NLT/148,1755342845,1755342848,1751,0,0
1755324360_7..S,036600_7..S,7,1,1755324360,07 0606 MST/34H,1755340859,1755340865,1267,0,0
1755324390_4..S13X075,036650_4..S13X075,4,1,1755324390,04 0606+ WDL/GC,1755341306,1755341309,1342,0,0
1755324420_7..N,036700_7..N,7,0,1755324420,07 0607 34H/MST,1755340946,1755340949,1193,0,0
1755324450_1..S03R,036750_1..S03R,1,1,1755324450,01 0607+ 242/SFT,1755342275,1755342278,1600,0,0
1755324480_1..N03R,036800_1..N03R,1,0,1755324480,01 0608  SFT/242,1755342206,1755342209,1582,0,0
1755324540_2..S01R,036900_2..S01R,2,1,1755324540,02 0609  241/FLA,1755344390,1755344393,2163,0,0
1755324600_GS.N01R,037000_GS.N01R,GS,0,1755324600,0S 0610  GCS/TSS,1755339143,1755339146,660,0,0
1755324690_6..N01X012,037150_6..N01X012,6,0,1755324690,06 0611+ GC /PEL,1755341735,1755341738,1357,0,0
1755324810_6..S01X053,037350_6..S01X053,6,1,1755324810,06 0613+ PEL/GC,1755342164,1755342170,1472,0,0
1755324810_7..S,037350_7..S,7,1,1755324810,07 0613+ MST/34H,1755341345,1755341348,1199,0,0
1755324840_GS.S01R,037400_GS.S01R,GS,1,1755324840,0S 0614  TSS/GCS,1755339338,1755339341,718,0,0
1755324930_1..S03R,037550_1..S03R,1,1,1755324930,01 0615+ 242/SFT,1755342755,1755342758,1530,0,0
1755324990_4..S13X075,037650_4..S13X075,4,1,1755324990,04 0616+ WDL/GC,1755341966,1755341969,1321,0,0
1755324990_5..S01R,037650_5..S01R,5,1,1755324990,05 0616+ DYR/180,1755340055,1755340058,811,0,0
1755325020_2..S01R,037700_2..S01R,2,1,1755325020,02 0617  241/FLA,1755344858,1755344861,2090,0,0
1755325080_7..S,037800_7..S,7,1,1755325080,07 0618 MST/34H,1755341594,1755341600,1168,0,0
1755325140_7..N,037900_7..N,7,0,1755325140,07 0619 34H/MST,1755341864,1755341870,1240,0,0
1755325200_4..N,038000_4..N,4,0,1755325200,04 0620  GC /WDL,1755342236,1755342239,292,0,0
1755325200_4..N13X156,038000_4..N13X156,4,0,1755325200,04 0620  GC /WDL,1755341141,1755341144,1001,0,0
1755325200_GS.N01R,038000_GS.N01R,GS,0,1755325200,0S 0620  GCS/TSS,1755339683,1755339686,612,0,0
1755325230_3..N01R,038050_3..N01R,3,0,1755325230,03 0620+ NLT/148,1755343898,1755343901,1735,0,0
1755325230_3..S01R,038050_3..S01R,3,1,1755325230,03 0620+ 148/NLT,1755343400,1755343403,1602,0,0
1755325380_7..S,038300_7..S,7,1,1755325380,07 0623 MST/34H,1755341924,1755341930,1215,0,0
1755325410_1..S03R,038350_1..S03R,1,1,1755325410,01 0623+ 242/SFT,1755343274,1755343280,1569,0,0
1755325410_6..S01X053,038350_6..S01X053,6,1,1755325410,06 0623+ PEL/GC,1755342836,1755342839,1452,0,0
1755325440_1..N03R,038400_1..N03R,1,0,1755325440,01 0624  SFT/242,1755343286,1755343289,1572,0,0
1755325440_GS.S01R,038400_GS.S01R,GS,1,1755325440,0S 0624  TSS/GCS,1755339926,1755339929,677,0,0
1755325470_2..S01R,038450_2..S01R,2,1,1755325470,02 0624+ 241/FLA,1755345404,1755345410,2036,0,0
1755325530_5..N01R,038550_5..N01R,5,0,1755325530,05 0625+ 180/DYR,1755340565,1755340568,747,0,0
1755325590_4..S13X075,038650_4..S13X075,4,1,1755325590,04 0626+ WDL/GC,1755342494,1755342500,1262,0,0
1755325590_6..N01X012,038650_6..N01X012,6,0,1755325590,06 0626+ GC /PEL,1755342656,1755342659,1304,0,0
1755325680_7..S,038800_7..S,7,1,1755325680,07 0628 MST/34H,1755342254,1755342260,1202,0,0
1755325740_7..N,038900_7..N,7,0,1755325740,07 0629 34H/MST,1755342323,1755342326,1161,0,0
1755325800_GS.N01R,039000_GS.N01R,GS,0,1755325800,0S 0630  GCS/TSS,1755340274,1755340280,572,0,0
1755325830_5..S01R,039050_5..S01R,5,1,1755325830,05 0630+ DYR/180,1755341006,1755341009,767,0,0
1755325860_2..N01R,039100_2..N01R,2,0,1755325860,02 0631  FLA/241,1755345869,1755345875,1797,0,0
1755325890_1..S03R,039150_1..S03R,1,1,1755325890,01 0631+ 242/SFT,1755343784,1755343790,1507,0,0
1755325920_4..N,039200_4..N,4,0,1755325920,04 0632  GC /WDL,1755342674,1755342680,287,0,0
1755325920_4..N13X156,039200_4..N13X156,4,0,1755325920,04 0632  GC /WDL,1755341594,1755341600,924,0,0
1755325950_3..N01R,039250_3..N01R,3,0,1755325950,03 0632+ NLT/148,1755344390,1755344393,1668,0,0
1755325950_3..S01R,039250_3..S01R,3,1,1755325950,03 0632+ 148/NLT,1755344138,1755344141,1601,0,0
1755325950_7..S,039250_7..S,7,1,1755325950,07 0632+ MST/34H,1755342488,1755342491,1111,0,0
1755325980_2..S01R,039300_2..S01R,2,1,1755325980,02 0633  241/FLA,1755345824,1755345830,2050,0,0
1755326010_6..S01X053,039350_6..S01X053,6,1,1755326010,06 0633+ PEL/GC,1755343379,1755343385,1399,0,0
1755326040_GS.S01R,039400_GS.S01R,GS,1,1755326040,0S 0634  TSS/GCS,1755340520,1755340523,636,0,0
1755326190_1..N03R,039650_1..N03R,1,0,1755326190,01 0636+ SFT/242,1755344018,1755344021,1474,0,0
1755326190_4..S13X075,039650_4..S13X075,4,1,1755326190,04 0636+ WDL/GC,1755343205,1755343208,1257,0,0
1755326220_7..N,039700_7..N,7,0,1755326220,07 0637 34H/MST,1755342851,1755342854,1182,0,0
1755326220_7..S,039700_7..S,7,1,1755326220,07 0637 MST/34H,1755342740,1755342743,1152,0,0
1755326280_6..N01X012,039800_6..N01X012,6,0,1755326280,06 0638  GC /PEL,1755343325,1755343328,1289,0,0
1755326310_5..N01R,039850_5..N01R,5,0,1755326310,05 0638+ 180/DYR,1755341474,1755341480,797,0,0
1755326370_1..S03R,039950_1..S03R,1,1,1755326370,01 0639+ 242/SFT,1755344279,1755344285,1451,0,0
1755326400_5..S01R,040000_5..S01R,5,1,1755326400,05 0640  DYR/180,1755341585,1755341588,733,0,0
1755326400_GS.N01R,040000_GS.N01R,GS,0,1755326400,0S 0640  GCS/TSS,1755340859,1755340865,540,0,0
1755326460_2..S01R,040100_2..S01R,2,1,1755326460,02 0641  241/FLA,1755346340,1755346343,1999,0,0
1755326520_7..N,040200_7..N,7,0,1755326520,07 0642 34H/MST,1755343076,1755343079,1119,0,0
1755326520_7..S,040200_7..S,7,1,1755326520,07 0642 MST/34H,1755343100,1755343103,1125,0,0
1755326580_2..N01R,040300_2..N01R,2,0,1755326580,02 0643  FLA/241,1755346820,1755346823,2127,0,0
1755326610_6..S01X053,040350_6..S01X053,6,1,1755326610,06 0643+ PEL/GC,1755344018,1755344021,1381,0,0
1755326640_3..S01R,040400_3..S01R,3,1,1755326640,03 0644  148/NLT,1755344750,1755344753,1560,0,0
1755326640_4..N,040400_4..N,4,0,1755326640,04 0644  GC /WDL,1755343379,1755343385,280,0,0
1755326640_4..N13X156,040400_4..N13X156,4,0,1755326640,04 0644  GC /WDL,1755342326,1755342329,931,0,0
1755326640_GS.S01R,040400_GS.S01R,GS,1,1755326640,0S 0644  TSS/GCS,1755341120,1755341123,609,0,0
1755326670_3..N01R,040450_3..N01R,3,0,1755326670,03 0644+ NLT/148,1755345038,1755345041,1558,0,0
1755326790_4..S13X075,040650_4..S13X075,4,1,1755326790,04 0646+ WDL/GC,1755343739,1755343745,1213,0,0
1755326820_7..N,040700_7..N,7,0,1755326820,07 0647 34H/MST,1755343313,1755343316,1067,0,0
1755326820_7..S,040700_7..S,7,1,1755326820,07 0647 MST/34H,1755417616,1755417619,21418,0,0
1755326850_1..S03R,040750_1..S03R,1,1,1755326850,01 0647+ 242/SFT,1755344768,1755344771,1486,0,0
1755326910_2..S01R,040850_2..S01R,2,1,1755326910,02 0648+ 241/FLA,1755346790,1755346793,2025,0,0
1755326940_1..N03R,040900_1..N03R,1,0,1755326940,01 0649  SFT/242,1755344684,1755344690,1463,0,0
1755326940_5..N01R,040900_5..N01R,5,0,1755326940,05 0649  180/DYR,1755341996,1755341999,749,0,0
1755326940_6..N01X012,040900_6..N01X012,6,0,1755326940,06 0649  GC /PEL,1755343949,1755343955,1269,0,0
1755326970_7..S,040950_7..S,7,1,1755326970,07 0649+ MST/34H,1755343394,1755343400,674,0,0
1755327000_GS.N01R,041000_GS.N01R,GS,0,1755327000,0S 0650  GCS/TSS,1755341486,1755341489,531,0,0
1755327120_7..N,041200_7..N,7,0,1755327120,07 0652 34H/MST,1755343655,1755343658,1051,0,0
