trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1766811720_5..S01X002,030200_5..S01X002,5,1,1766811720,05 0502  DYR/138,1766831535,1766831541,847,0,0
1766811780_3..S88R,030300_3..S88R,3,1,1766811780,03 0503  148/34S,1766831055,1766831061,691,0,0
1766811780_7..N,030300_7..N,7,0,1766811780,07 0503 TSQ/MST,1766832165,1766832171,875,0,0
1766811810_1..S03R,030350_1..S03R,1,1,1766811810,01 0503+ 242/SFT,1766833050,1766833056,1090,0,0
1766811900_3..N90X004,030500_3..N90X004,3,0,1766811900,03 0505  34S/148,1766831670,1766831676,743,0,0
1766812050_7..S,030750_7..S,7,1,1766812050,07 0507+ TSQ/34H,1766830209,1766830215,424,0,0
1766812110_4..N13R,030850_4..N13R,4,0,1766812110,04 0508+ NLT/WDL,1766835306,1766835309,1470,0,0
1766812140_2..S01R,030900_2..S01R,2,1,1766812140,02 0509  241/FLA,1766836185,1766836191,2208,0,0
1766812200_5..N01X002,031000_5..N01X002,5,0,1766812200,05 0510  138/DYR,1766831955,1766831961,390,0,0
1766812290_2..N08R,031150_2..N08R,2,0,1766812290,02 0511+ FLA/241,1766836194,1766836200,1585,0,0
1766812290_6..S,031150_6..S,6,1,1766812290,06 0511+ PEL/BBR,1766834376,1766834379,536,0,0
1766812290_6..S04X103,031150_6..S04X103,6,1,1766812290,06 0511+ PEL/125,1766831250,1766831256,596,0,0
1766812320_1..N03R,031200_1..N03R,1,0,1766812320,01 0512  SFT/242,1766833674,1766833680,1081,0,0
1766812350_6..N,031250_6..N,6,0,1766812350,06 0512+ BBR/PEL,1766834085,1766834091,802,0,0
1766812350_6..N04X001,031250_6..N04X001,6,0,1766812350,06 0512+ BBR/MOT,1766830074,1766830080,361,0,0
1766812350_7..S,031250_7..S,7,1,1766812350,07 0512+ MST/34H,1766832834,1766832840,902,0,0
1766812440_4..S,031400_4..S,4,1,1766812440,04 0514  WDL/UTI,1766835414,1766835420,633,0,0
1766812440_4..S41R,031400_4..S41R,4,1,1766812440,04 0514  WDL/UTI,1766831916,1766831919,729,0,0
1766812830_1..S03R,032050_1..S03R,1,1,1766812830,01 0520+ 242/SFT,1766834256,1766834259,1072,0,0
1766812860_3..S01R,032100_3..S01R,3,1,1766812860,03 0521  148/NLT,1766830830,1766830836,387,0,0
1766812920_5..S01X002,032200_5..S01X002,5,1,1766812920,05 0522  DYR/138,1766832741,1766832744,622,0,0
1766813100_3..N90X004,032500_3..N90X004,3,0,1766813100,03 0525  34S/148,1766833005,1766833011,762,0,0
1766813190_7..N,032650_7..N,7,0,1766813190,07 0526+ 34H/MST,1766833824,1766833830,930,0,0
1766813250_7..S,032750_7..S,7,1,1766813250,07 0527+ MST/34H,1766908811,1766908814,17464,0,0
1766813310_4..N13R,032850_4..N13R,4,0,1766813310,04 0528+ NLT/WDL,1766836794,1766836800,1520,0,0
